ID,英文名稱,中文名稱,圖片,中國大陸譯名,類別,更新日期
2913844,Decision environment,決策環境,,决策环境,資訊管理組,2017-03-23
2913845,Decision object,決策目標,,决策目标,資訊管理組,2017-03-23
2913846,Decision support,決策支援,,决策支援,資訊管理組,2017-03-23
2913847,Decision-making problem,決策問題,,决策问题,資訊管理組,2017-03-23
2913848,Decision-making system,決策系統,,决策系统,資訊管理組,2017-03-23
2913850,Deduction,演繹法,,演绎法,資訊管理組,2017-03-23
2913851,Dependent data mart,從屬型資料市集,,从属型数据集市,資訊管理組,2017-03-23
2913852,Deployment diagram,配置圖,,配置图,資訊管理組,2017-03-23
2913853,Deposit copy,呈繳本,,呈缴本,資訊管理組,2017-03-23
2913854,Depth indexing,深度索引,,深度标引,資訊管理組,2017-03-23
2913855,Depth-first search (DFS),深度優先搜尋,,,資訊管理組,2017-03-23
2913856,Derived cataloging,套錄編目,,套录编目,資訊管理組,2017-03-23
2913857,Description,說明書,,书目著录,資訊管理組,2017-03-23
2913858,Descriptive cataloging rule,說明目錄規則,,著录规则,資訊管理組,2017-03-23
2913859,Design Science,設計科學,,设计科学,資訊管理組,2017-03-23
2913860,Deterministic Theory,確定性理論,,确定性理论,資訊管理組,2017-03-23
2913861,Developer interface,開發者介面,,开发者接口,資訊管理組,2017-03-23
2913862,Dialogue management,對話管理,,对话管理,資訊管理組,2017-03-23
2913863,Diffusibility,擴散性,,扩散性,資訊管理組,2017-03-23
2913864,Digital,數位化,,数字化,資訊管理組,2017-03-23
2913865,Digital books,數位化圖書,,数字化图书,資訊管理組,2017-03-23
2913866,Digital certificate,數位憑證,,数字证书,資訊管理組,2017-03-23
2913867,Digital collection,數位館藏,,数字馆藏,資訊管理組,2017-03-23
2913868,Digital data,數位化資料,,数字化资料,資訊管理組,2017-03-23
2913869,Digital digest,數位摘要,,数字摘要,資訊管理組,2017-03-23
2913870,Digital divide,數位落差,,,資訊管理組,2017-03-23
2913871,Digital envelope,數位信封,,数字信封,資訊管理組,2017-03-23
2913872,Digital information source,數位資訊來源,,,資訊管理組,2017-03-23
2913873,Digital library,數位圖書館,,数字图书馆,資訊管理組,2017-03-23
2913874,Digital library information service platform,數位圖書館資訊平台,,数字化图书馆信息服务,資訊管理組,2017-03-23
2913875,Digital literature,數位化文獻,,数字化文献,資訊管理組,2017-03-23
2913876,Digital resource,數位化資源,,数字化资源,資訊管理組,2017-03-23
2913877,Digital signal,數位訊號,,,資訊管理組,2017-03-23
2913878,Digital signature,數位簽章,,数字签名,資訊管理組,2017-03-23
2913879,Digital time stamp,數位時間戳記,,数字时间戳,資訊管理組,2017-03-23
2913881,Dimension level,維層次,,维层次,資訊管理組,2017-03-23
2913882,Dimension member,維成員,,维成员,資訊管理組,2017-03-23
2913883,Dimension table,維度表,,维表,資訊管理組,2017-03-23
2913884,Direct selling website,直接銷售網站,,直销网站,資訊管理組,2017-03-23
2913885,Disciplinary repositories,學科知識庫,,学科知识库,資訊管理組,2017-03-23
2913886,Discrete event system,離散事件系統,,离散事件系统,資訊管理組,2017-03-23
2913888,Distributed database,分散式資料庫,,分布式数据库,資訊管理組,2017-03-23
2913889,Distributed decision support system,分散式決策支援系統,,分布式决策支持系统,資訊管理組,2017-03-23
2913890,Distributed decision-making,分散式決策,,分布式决策,資訊管理組,2017-03-23
2913891,Distribution of information resources,資訊資源佈局,,信息资源布局,資訊管理組,2017-03-23
2913892,Diversity,多元性,,多元性,資訊管理組,2017-03-23
2913893,Document adaption,文獻改編,,文献改编,資訊管理組,2017-03-23
2913894,Document classification,文獻分類,,文献分类,資訊管理組,2017-03-23
2913895,Document classification criterion,文獻分類標準,,文献分类标准,資訊管理組,2017-03-23
2913896,Document delivery,文獻傳遞,,文献传递,資訊管理組,2017-03-23
2913897,Document Delivery Service,文獻傳遞服務,,文献传递服务,資訊管理組,2017-03-23
2913898,"Document retrieval, document information retrieval",文檔資訊檢索,,文文件信息检索,資訊管理組,2017-03-23
2913899,Documentary Heritage,檔案文獻遺產,,档案文献遗产,資訊管理組,2017-03-23
2913900,Domain knowledge,領域知識,,领域知识,資訊管理組,2017-03-23
2913901,Domain name server (DNS),網域名稱伺服器,,,資訊管理組,2017-03-23
2913902,Domain ontology,領域本體,,领域本体,資訊管理組,2017-03-23
2913903,Domination,支配,,支配,資訊管理組,2017-03-23
2913904,Drill down/up analysis,下鑽分析,,,資訊管理組,2017-03-23
2913905,DSS database,決策支援系統資料庫,,,資訊管理組,2017-03-23
2913906,DSS generator,決策支援系統產生器,,决策支持系统生成器,資訊管理組,2017-03-23
2913907,DSS tools,決策支援系統工具,,决策支持系统工具,資訊管理組,2017-03-23
2913908,Duality,雙重性,,双重性,資訊管理組,2017-03-23
2913909,Duality of Technology,科技的雙重性,,科技的双重性,資訊管理組,2017-03-23
2913910,Dual-process Model,雙軌模式,,双轨模式,資訊管理組,2017-03-23
2913911,Dublin Core (DC),都柏林核心集,,都柏林核心集,資訊管理組,2017-03-23
2913913,Dynamic capability theory {=DCT},動態能力理論,,,資訊管理組,2020-04-09
2913914,Dynamic decision-making,動態決策,,动态决策,資訊管理組,2017-03-23
2913915,Dynamic information source,動態資訊來源,,动态信息,資訊管理組,2017-03-23
2913916,Dynamic system,動態系統,,动态系统,資訊管理組,2017-03-23
2913917,Dynamicity,動態性,,动态性,資訊管理組,2017-03-23
2913920,E-book,電子書,,数字化图书,資訊管理組,2017-03-23
2913922,e-cash,電子現金,,电子现金,資訊管理組,2017-03-23
2913924,e-commerce architecture,電子商務架構,,电子商务架构,資訊管理組,2017-03-23
2913925,e-commerce credit,電子商務信用,,电子商务信用,資訊管理組,2017-03-23
2913926,e-commerce information security,電子商務資訊安全,,电子商务信息安全,資訊管理組,2017-03-23
2913927,e-commerce management,電子商務管理,,电子商务管理,資訊管理組,2017-03-23
2913928,e-commerce model,電子商務模式,,电子商务模式,資訊管理組,2017-03-23
2913929,e-commerce negotiation,電子商務談判,,电子商务谈判,資訊管理組,2017-03-23
2913930,e-commerce process,電子商務過程,,电子商务过程,資訊管理組,2017-03-23
2913931,e-commerce product,電子商務產品,,电子商务产品,資訊管理組,2017-03-23
2913932,e-commerce security,電子商務安全,,电子商务安全,資訊管理組,2017-03-23
2913933,e-commerce standard,電子商務標準,,电子商务标准,資訊管理組,2017-03-23
2913934,e-commerce system,電子商務系統,,电子商务系统,資訊管理組,2017-03-23
2913935,e-commerce transaction,電子商務交易,,电子商务交易,資訊管理組,2017-03-23
2913936,e-commerce website,電子商務網站,,电子商务网站,資訊管理組,2017-03-23
2913937,e-invoice,電子發票,,电子发票,資訊管理組,2017-03-23
2913938,Elaboration Likelihood Model,詳儘可能性模型,,可能性模式,資訊管理組,2017-03-23
2913939,Electronic check,電子支票,,电子支票,資訊管理組,2017-03-23
2913942,Electronic data processing {=EDP},電子資料處理,,,資訊管理組,2020-03-25
2913943,Electronic funds transfer (EFT),電子轉帳,,,資訊管理組,2017-03-23
2913944,Electronic market,電子市場,,电子市场,資訊管理組,2017-03-23
2913945,Electronic meeting system (EMS),電子會議系統,,,資訊管理組,2017-03-23
2913946,Electronic money,電子錢,,电子货币,資訊管理組,2017-03-23
2913947,Electronic order,電子訂單,,电子订单,資訊管理組,2017-03-23
2913948,Electronic payment,電子付款,,电子支付,資訊管理組,2017-03-23
2913949,Electronic signature,電子簽章,,电子签名,資訊管理組,2017-03-23
2913950,Electronic trading (e-trading),電子交易,,电子交易,資訊管理組,2017-03-23
2913951,Electronic trading system,電子交易系統,,电子交易系统,資訊管理組,2017-03-23
2913952,Electronic versions of classification systems,分類法電子版,,分类法电子版,資訊管理組,2017-03-23
2913953,E-mail,電子郵件,,,資訊管理組,2017-03-23
2913954,Emergence,湧現性,,涌现性,資訊管理組,2017-03-23
2913955,Encapsulation,封裝,,封装,資訊管理組,2017-03-23
2913956,Encryption,加密,,加密,資訊管理組,2017-03-23
2913957,Encryption technique,加密技術,,加密技术,資訊管理組,2017-03-23
2913958,End-user computing (EUC),使用者自建系統,,,資訊管理組,2017-03-23
2913959,End-user interface,使用者介面,,,資訊管理組,2017-03-23
2913960,Enforcement Costs,契約執行成本,,契约执行成本,資訊管理組,2017-03-23
2913961,Enterprise informaation portal (EIP),企業入口網站,,,資訊管理組,2017-03-23
2913963,Entire Archives of the State,國家檔案全宗,,国家档案全宗,資訊管理組,2017-03-23
2913965,Entity-relationship model (ER Model),實體關係模型,,实体关系模型,資訊管理組,2017-03-23
2913966,Entry,入口,,款目,資訊管理組,2017-03-23
2913967,Entry format,登錄格式,,著录格式,資訊管理組,2017-03-23
2913968,Enumerative Classification,體系分類法,,体系分类法,資訊管理組,2017-03-23
2913969,Epiphenomenal,依附現象,,依附现象,資訊管理組,2017-03-23
2913970,Equivocality,模糊性,,模糊性,資訊管理組,2017-03-23
2913971,Error of Exclusion,排除的錯誤,,排除的错误,資訊管理組,2017-03-23
2913972,Errors of Inclusion,包含的錯誤,,包含的错误,資訊管理組,2017-03-23
2913973,Ethernet,乙太網路,,,資訊管理組,2017-03-23
2913974,E-wallet,電子錢包,,电子货币包,資訊管理組,2017-03-23
2913975,Examination Costs,檢驗成本,,检验成本,資訊管理組,2017-03-23
2913976,Ex-ante Costs,事前成本,,事前成本,資訊管理組,2017-03-23
2913977,Exchange Behaviorism,交換行為主義,,交换行为主义,資訊管理組,2017-03-23
2913978,Exchange Network Theory,切換式網路理論,,交换网络理论,資訊管理組,2017-03-23
2913981,Exercising Ba,實踐場,,实践场,資訊管理組,2017-03-23
2913982,Exhibition on Archives,檔案展覽,,档案展览,資訊管理組,2017-03-23
2913983,Expect Confirmation Theory (ECT),期望確認理論,,期望确认理论,資訊管理組,2017-03-23
2913984,Expect Disconfirmation Theory (EDT),期望不確認理論,,期望不确认理论,資訊管理組,2017-03-23
2913985,Experiential knowledge,經驗知識,,经验知识,資訊管理組,2017-03-23
2913987,Explanatory Potential,解釋潛力,,解释潜力,資訊管理組,2017-03-23
2913988,Explanatory Power,解釋能力,,解释能力,資訊管理組,2017-03-23
2913990,Explicit knowledge management,外顯知識管理,,显性知识管理,資訊管理組,2017-03-23
2913991,Ex-post Costs,事後成本,,事后成本,資訊管理組,2017-03-23
2913992,Extensibility,可擴展性,,可扩展性,資訊管理組,2017-03-23
2913993,eXtensible hypertext markup language (XHTML),延伸超文字標記語言,,,資訊管理組,2017-03-23
2913994,eXtensible markup language (XML),可擴展標籤語言,,可扩展标记语言,資訊管理組,2017-03-23
2913995,eXtensible mark-up language (XML),可延展性標示語言,,扩展式置标语言,資訊管理組,2017-03-23
2913996,Extension,擴充,,扩充,資訊管理組,2017-03-23
2913997,External entity,外部實體,,外部实体,資訊管理組,2017-03-23
2913998,External Influence Model,外部影響模型,,外部影响模型,資訊管理組,2017-03-23
2913999,External information source,外部資訊來源,,外部信息,資訊管理組,2017-03-23
2914002,Externalization,外化,,外化,資訊管理組,2017-03-23
2914003,Extranet,企業間網路,,,資訊管理組,2017-03-23
2914004,Faceted classification,組配分類法,,组配分类法,資訊管理組,2017-03-23
2914005,Fact table,事實表,,事实表,資訊管理組,2017-03-23
2914006,Falsifiability,可否證性,,可否证性,資訊管理組,2017-03-23
2914007,Fan-in,扇入,,扇入,資訊管理組,2017-03-23
2914008,Fan-out,扇出,,扇出,資訊管理組,2017-03-23
2914009,Feasibility Analysis,可行性分析,,可行性分析,資訊管理組,2017-03-23
2914014,Field Study,實地調查,,实地调查,資訊管理組,2017-03-23
2914015,File,檔案,,,資訊管理組,2017-03-23
2914016,File management system,檔案管理系統,,,資訊管理組,2017-03-23
2914017,File server,檔案伺服器,,,資訊管理組,2017-03-23
2914018,File transfer protocol (FTP),檔案傳輸協定,,,資訊管理組,2017-03-23
2914019,Firewall,防火牆,,,資訊管理組,2017-03-23
2914020,Firmware,韌體,,,資訊管理組,2017-03-23
2914021,Fit-Appropriation Model,適配－運用模式,,适配－运用模式,資訊管理組,2017-03-23
2914022,"Fit-Viability Model, FV Model",適配可行模式,,适配可行模式,資訊管理組,2017-03-23
2914023,Flowcharts,流程圖,,,資訊管理組,2017-03-23
2914024,Folksonomy,分眾分類,,,資訊管理組,2017-03-23
2914025,Fonds /Archival Fonds,全宗/檔案全宗,,全宗/档案全宗,資訊管理組,2017-03-23
2914026,Forward chaining,前向鏈結,,,資訊管理組,2017-03-23
2914027,Framework and Conceptual Models,架構與概念模型,,架构与概念模型,資訊管理組,2017-03-23
2914028,Front-end processor,前端處理器,,,資訊管理組,2017-03-23
2914029,Full-text search,全文檢索,,全文检索,資訊管理組,2017-03-23
2914030,Fuzzy information,模糊資訊,,模糊信息,資訊管理組,2017-03-23
2914031,Fuzzy logic,模糊邏輯,,,資訊管理組,2017-03-23
2914032,General layout,總體佈局,,总体布局,資訊管理組,2017-03-23
2914033,Generation,創造,,创造,資訊管理組,2017-03-23
2914034,Genetic algorithm (GA),基因演算法,,,資訊管理組,2017-03-23
2914035,Geographic information system {=GIS},地理資訊系統,,,資訊管理組,2020-04-10
2914036,Giant system,巨系統,,巨系统,資訊管理組,2017-03-23
2914037,gigabyte (GB),吉位元組,,,資訊管理組,2021-06-22
2914038,Goal-seeking analysis,目標達成分析,,,資訊管理組,2017-03-23
2914039,Graphical model,圖示模型,,图标模型,資訊管理組,2017-03-23
2914040,Graphical user interface (GUI),圖形化使用者介面,,,資訊管理組,2017-03-23
2914041,Grey box approach,灰箱方法,,灰箱方法,資訊管理組,2017-03-23
2914042,Grid computing,網格運算,,,資訊管理組,2017-03-23
2914045,Groupware,群組軟體,,,資訊管理組,2017-03-23
2914046,Growth law of literature,文獻增長定律,,文献增长定律,資訊管理組,2017-03-23
2914048,Half life of document,文獻半衰期,,文献半衰期,資訊管理組,2017-03-23
2914049,Hardware,硬體,,,資訊管理組,2017-03-23
2914050,Hazard Function,危險函數,,危险函数,資訊管理組,2017-03-23
2914051,Headend Control,前端控制,,前端控制,資訊管理組,2017-03-23
2914052,Heading,著錄標目,,著录标目,資訊管理組,2017-03-23
2914053,Heterogeneous,異質性,,异质性,資訊管理組,2017-03-23
2914054,Heterogeneous data,異質資料,,异构数据,資訊管理組,2017-03-23
2914056,Heuristic Systematic Model,經驗系統模式,,经验系统模式,資訊管理組,2017-03-23
2914057,Hierarchical classification,階層式分類法,,体系分类法,資訊管理組,2017-03-23
2914058,Hierarchical database,階層式資料庫,,层次数据库,資訊管理組,2017-03-23
2914059,Hierarchical model,階層式模型,,层次模型,資訊管理組,2017-03-23
2914061,History Dependent,歷史獨特性,,历史独特性,資訊管理組,2017-03-23
2914062,Human resource information system {=HRIS},人力資源資訊系統,,人力资源信息系统,資訊管理組,2020-04-10
2914063,Human-computer dialog system,人機對話系統,,人机对话系统,資訊管理組,2017-03-23
2914064,Human-computer interface,人機界面,,人机界面,資訊管理組,2017-03-23
2914066,Hybrid library,複合圖書館,,复合图书馆,資訊管理組,2017-03-23
2914067,Hypermedia,超媒體,,,資訊管理組,2017-03-23
2914068,Hypertext information retrieval,超文件檢索,,超文本检索,資訊管理組,2017-03-23
2914069,Hypertext markup language (HTML),超文件標記語言,,,資訊管理組,2017-03-23
2914070,Hypertext transfer protocol (HTTP),超文件傳輸協定,,,資訊管理組,2017-03-23
2914071,Hypodermic Theory,皮下注射理論,,皮下注射理论,資訊管理組,2017-03-23
2914072,Hypothesis,假說,,假说,資訊管理組,2017-03-23
2914073,Icon,圖象,,,資訊管理組,2017-03-23
2914074,Identity,主體性,,主体性,資訊管理組,2017-03-23
2914075,Identity authentication,身份認證,,身份认证,資訊管理組,2017-03-23
2914076,Ill-structured problem,非結構化問題,,非结构化问题,資訊管理組,2017-03-23
2914077,Image compression,影像壓縮,,,資訊管理組,2017-03-23
2914078,Immobility,不可移動性,,不可移动性,資訊管理組,2017-03-23
2914079,Impact factor,影響因數,,影响因子,資訊管理組,2017-03-23
2914080,Imperfect Imitability,無法完全模仿性,,无法完全模仿性,資訊管理組,2017-03-23
2914081,Implicit knowledge management,隱性知識管理,,隐性知识管理,資訊管理組,2017-03-23
2914082,Impression Motivation,印象動機,,印象动机,資訊管理組,2017-03-23
2914083,Incomplete information,不完全資訊,,不完全信息,資訊管理組,2017-03-23
2914084,Independent data mart,獨立型資料集市,,独立型数据集市,資訊管理組,2017-03-23
2914085,Independent development,自主開發,,自主开发,資訊管理組,2017-03-23
2914086,Index,索引,,索引,資訊管理組,2017-03-23
2914087,Indexed sequential access method (ISAM),索引順序存取法,,,資訊管理組,2017-03-23
2914088,indexing,標引,,标引,資訊管理組,2020-04-01
2914089,Indicator,衡量指標,,衡量指标,資訊管理組,2017-03-23
2914090,Individual consumption,個性化消費,,个性化消费,資訊管理組,2017-03-23
2914091,Induction,歸納法,,归纳法,資訊管理組,2017-03-23
2914092,Industrial Organization Theory,產業組織理論,,产业组织理论,資訊管理組,2017-03-23
2914093,Inference engine,推理引擎,,推理机,資訊管理組,2017-03-23
2914095,Information,資訊,,信息,資訊管理組,2017-03-23
2914096,Information acquisition,資訊獲取,,信息获取,資訊管理組,2017-03-23
2914097,Information analysis,資訊分析,,信息分析,資訊管理組,2017-03-23
2914098,Information architecture,資訊架構,,信息构建,資訊管理組,2017-03-23
2914099,Information asymmetry,資訊不對稱,,信息不对称,資訊管理組,2017-03-23
2914100,Information awareness,資訊意識,,信息意识,資訊管理組,2017-03-23
2914101,Information behavior,資訊行為,,信息行为,資訊管理組,2017-03-23
2914102,Information communication,資訊通訊,,信息通讯,資訊管理組,2017-03-23
2914103,Information communication models,資訊通訊模式,,情报传递模式,資訊管理組,2017-03-23
2914104,Information control,資訊控制,,信息控制,資訊管理組,2017-03-23
2914105,Information demand,資訊需求,,信息需求,資訊管理組,2017-03-23
2914106,Information description,資訊描述,,信息描述,資訊管理組,2017-03-23
2914107,Information disclosure,資訊揭露,,信息揭示,資訊管理組,2017-03-23
2914108,Information ethics,資訊倫理,,信息伦理,資訊管理組,2017-03-23
2914109,Information exchange,資訊交換,,信息交换,資訊管理組,2017-03-23
2914110,Information Exchange Group,資訊交換小組,,情报交换小组,資訊管理組,2017-03-23
2914111,Information explosion,資訊爆炸,,情报爆炸,資訊管理組,2017-03-23
2914112,Information feedback,資訊回饋,,信息回馈,資訊管理組,2017-03-23
2914113,Information flow,資訊流,,信息流,資訊管理組,2017-03-23
2914114,Information hiding,資訊隱蔽,,信息隐蔽,資訊管理組,2017-03-23
2914115,Information Impactedness,資訊不對稱,,信息不对称,資訊管理組,2017-03-23
2914116,Information integration,資訊整合,,信息集成,資訊管理組,2017-03-23
2914117,Information linguistics,資訊語言學,,情报语言学,資訊管理組,2017-03-23
2914118,Information literacy,資訊素養,,信息素养,資訊管理組,2017-03-23
2914119,Information management,資訊管理,,信息管理,資訊管理組,2017-03-23
2914120,Information motivation,資訊動機,,信息动机,資訊管理組,2017-03-23
2914121,Information organization,資訊組織,,信息组织,資訊管理組,2017-03-23
2914122,Information organization method,資訊組織方法,,信息组织方法,資訊管理組,2017-03-23
2914123,Information overload,資訊超載,,信息超载,資訊管理組,2017-03-23
2914124,Information paradox,資訊悖論,,信息悖论,資訊管理組,2017-03-23
2914125,Information phenomenon,資訊現象,,情报现象,資訊管理組,2017-03-23
2914126,Information processing,資訊處理,,信息处理,資訊管理組,2017-03-23
2914127,Information production,資訊生產,,信息生产,資訊管理組,2017-03-23
2914128,Information resource system,資訊資源系統,,信息资源保障体系,資訊管理組,2017-03-23
2914129,Information resources allocation,資訊資源配置,,信息资源分配,資訊管理組,2017-03-23
2914130,Information retrieval,資訊檢索,,信息检索,資訊管理組,2017-03-23
2914131,Information retrieval model,資訊檢索模型,,信息检索模型,資訊管理組,2017-03-23
2914132,Information retrieval system,資訊檢索系統,,信息检索系统,資訊管理組,2017-03-23
2914133,Information science,資訊科學,,情报学,資訊管理組,2017-03-23
2914134,Information security,資訊安全,,信息安全,資訊管理組,2017-03-23
2914135,Information service,資訊服務,,信息服务,資訊管理組,2017-03-23
2914136,Information service model,資訊服務模式,,信息服务模式,資訊管理組,2017-03-23
2914137,Information sharing,資訊分享,,信息共享,資訊管理組,2017-03-23
2914138,Information source,資訊來源,,信息源,資訊管理組,2017-03-23
2914139,Information space,資訊空間,,信息空间,資訊管理組,2017-03-23
2914140,Information storage,資訊儲存,,信息储存,資訊管理組,2017-03-23
2914141,Information superhighway,資訊高速公路,,,資訊管理組,2017-03-23
2914142,Information system (IS),資訊系統,,信息系统,資訊管理組,2017-03-23
2914143,Information system model,資訊系統模型,,信息系统模型,資訊管理組,2017-03-23
2914144,Information system outsourcing,資訊系統委外,,信息系统委外,資訊管理組,2017-03-23
2914145,Information system planning (ISP),資訊系統規劃,,,資訊管理組,2017-03-23
2914146,Information system project,資訊系統專案,,信息系统项目,資訊管理組,2017-03-23
2914147,Information system security,資訊系統安全,,信息系统安全,資訊管理組,2017-03-23
2914149,Information transfer,資訊傳遞,,信息传递,資訊管理組,2017-03-23
2914150,Information user,資訊使用者,,信息用户,資訊管理組,2017-03-23
2914151,Information work,資訊工作,,情报工作,資訊管理組,2017-03-23
2914152,Informatization of the Archives,檔案資訊化,,档案信息化,資訊管理組,2017-03-23
2914153,Informetrics,資訊計量學,,信息计量学,資訊管理組,2017-03-23
2914154,Inheritance,繼承,,继承,資訊管理組,2017-03-23
2914156,Innovation Diffusion Theory (IDT),創新擴散理論,,创新扩散理论,資訊管理組,2017-03-23
2914157,Input design,輸入設計,,输入设计,資訊管理組,2017-03-23
2914158,Integrity,完整性,,完整性,資訊管理組,2017-03-23
2914160,Intelligence decision support system (IDSS),智慧決策支援系統,,智能决策支持系统,資訊管理組,2017-03-23
2914161,Intelligent agent {=IA},智慧代理人,,智能体,資訊管理組,2020-03-25
2914162,Intelligent decision-making,智慧決策,,智慧决策,資訊管理組,2017-03-23
2914163,Intelligent information retrieval,智慧資訊擷取,,智能化检索,資訊管理組,2017-03-23
2914164,Interacting Ba,對話場,,对话场,資訊管理組,2017-03-23
2914165,Interaction diagram,交互圖,,交互图,資訊管理組,2017-03-23
2914167,Intergrated services digital network (ISDN),整合服務數位網路,,,資訊管理組,2017-03-23
2914168,Interlibrary loan,館際互借,,馆际互借,資訊管理組,2017-03-23
2914169,Interlibrary Loan Services,館際互借服務,,馆际互借服务,資訊管理組,2017-03-23
2914170,Internal Influence Model,內部影響模型,,内部影响模型,資訊管理組,2017-03-23
2914171,Internal information source,內部資訊來源,,内部信息,資訊管理組,2017-03-23
2914173,Internet,網際網路,,,資訊管理組,2017-03-23
2914174,Internet banking,網路銀行,,网上银行,資訊管理組,2017-03-23
2914175,Internet content provider (ICP),網路內容提供者,,,資訊管理組,2017-03-23
2914176,Internet marketing,網路行銷,,网上营销,資訊管理組,2017-03-23
2914177,Internet negotiation,網路談判,,网上谈判,資訊管理組,2017-03-23
2914178,Internet protocol (IP),網路通訊協定,,,資訊管理組,2017-03-23
2914179,Internet Self-Efficacy,網際網路自我效能,,因特网自我效能,資訊管理組,2017-03-23
2914180,Internet service provider (ISP),網路服務提供者,,,資訊管理組,2017-03-23
2914181,Interoperability,互通性,,互操作性,資訊管理組,2017-03-23
2914182,Inter-Organization Information System (IOS),跨組織資訊系統,,跨组织系统,資訊管理組,2017-03-23
2914183,Interpretative Scheme,解釋機制,,解释机制,資訊管理組,2017-03-23
2914184,Interpreter,直譯器,,,資訊管理組,2017-03-23
2914185,Intrabusiness e-commerce,企業內部電子商務,,企业内部电子商务,資訊管理組,2017-03-23
2914187,Invisible college,無形學院,,看不见的学院,資訊管理組,2017-03-23
2914188,Involvment Theory,涉入理論,,涉入理论,資訊管理組,2017-03-23
2914189,Isolation,孤立性,,孤立性,資訊管理組,2017-03-23
2914190,Java,爪哇語言,,,資訊管理組,2017-03-23
2914191,Joint application design (JAD),聯合應用設計,,,資訊管理組,2017-03-23
2914192,Key,鍵,,,資訊管理組,2017-03-23
2914194,Keyword,關鍵字,,关键词,資訊管理組,2017-03-23
2914195,Keyword method,關鍵字法,,关键词法,資訊管理組,2017-03-23
2914196,Kilobyte (KB),千位元組,,,資訊管理組,2017-03-23
2914197,Know-how,技能知識,,技能知识,資訊管理組,2017-03-23
2914198,Knowledge,知識,,知识,資訊管理組,2017-03-23
2914199,Knowledge absorption,知識吸收,,知识吸收,資訊管理組,2017-03-23
2914200,Knowledge accumulation,知識積累,,知识积累,資訊管理組,2017-03-23
2914201,Knowledge acquisition,知識獲取,,知识获取,資訊管理組,2017-03-23
2914202,Knowledge analysist,知識分析師,,知识分析师,資訊管理組,2017-03-23
2914203,Knowledge architecture,知識架構,,知识架构,資訊管理組,2017-03-23
2914204,Knowledge assets,知識資產,,知识资产,資訊管理組,2017-03-23
2914205,Knowledge base,知識庫,,知识库,資訊管理組,2017-03-23
2914207,knowledge capital,知識資本,,知识资本运营,資訊管理組,2017-03-23
2914208,Knowledge capitalization,知識資本化,,知识资本化,資訊管理組,2017-03-23
2914209,Knowledge communication,知識交流,,知识交流,資訊管理組,2017-03-23
2914210,Knowledge communication platform,知識交流平臺,,知识交流平台,資訊管理組,2017-03-23
2914211,Knowledge community,知識社群,,知识社群,資訊管理組,2017-03-23
2914213,Knowledge cycle,知識循環,,知识循环,資訊管理組,2017-03-23
2914214,Knowledge demand model,知識需求模型,,知识需求模型,資訊管理組,2017-03-23
2914215,Knowledge diffusion,知識擴散,,知识扩散,資訊管理組,2017-03-23
2914216,Knowledge discovery,知識發掘,,知识发掘,資訊管理組,2017-03-23
2914217,Knowledge discovery in database {=KDD},資料庫知識發掘,,知识发掘,資訊管理組,2020-03-27
2914218,Knowledge ecosystem,知識生態系統,,知识生态系统,資訊管理組,2017-03-23
2914219,Knowledge evaluation,知識評估,,知识评价,資訊管理組,2017-03-23
2914220,Knowledge flow,知識流,,知识流,資訊管理組,2017-03-23
2914221,Knowledge gathering,知識採集,,知识采集,資訊管理組,2017-03-23
2914222,Knowledge increment,知識增值,,知识增值,資訊管理組,2017-03-23
2914223,Knowledge integration platform,知識整合平台,,知识集成平台,資訊管理組,2017-03-23
2914225,Knowledge management architecture,知識管理體系,,知识管理体系,資訊管理組,2017-03-23
2914226,Knowledge management maturity,知識管理成熟度,,知识管理成熟度,資訊管理組,2017-03-23
2914227,Knowledge management strategy,知識管理策略,,知识管理战略,資訊管理組,2017-03-23
2914228,Knowledge management system {=KMS},知識管理系統,,知识管理系统,資訊管理組,2020-03-24
2914229,Knowledge management tactics,知識管理策略,,知识管理策略,資訊管理組,2017-03-23
2914231,Knowledge network,知識網路,,知识网络,資訊管理組,2017-03-23
2914232,Knowledge operation,知識運作,,知识经营,資訊管理組,2017-03-23
2914233,Knowledge organization,知識組織,,知识组织,資訊管理組,2017-03-23
2914234,Knowledge Organization Systems (KOS),知識組織系統,,知识组织系统,資訊管理組,2017-03-23
2914235,Knowledge portal,知識入口,,知识门户,資訊管理組,2017-03-23
2914236,Knowledge product,知識產品,,知识产品,資訊管理組,2017-03-23
2914237,Knowledge protection,知識保護,,知识保护,資訊管理組,2017-03-23
2914238,Knowledge provider,知識供應者,,知识供应者,資訊管理組,2017-03-23
2914239,Knowledge representation,知識表達,,知识表示,資訊管理組,2017-03-23
2914240,Knowledge resource,知識資源,,知识资源,資訊管理組,2017-03-23
2914241,Knowledge retrieval,知識檢索,,知识检索,資訊管理組,2017-03-23
2914242,Knowledge reuse,知識重用,,知识重用,資訊管理組,2017-03-23
2914243,Knowledge search,知識檢索,,知识检索,資訊管理組,2017-03-23
2914244,Knowledge Self-Efficacy,知識自我效能,,知识自我效能,資訊管理組,2017-03-23
2914245,Knowledge service,知識服務,,知识服务,資訊管理組,2017-03-23
2914246,Knowledge service platform,知識服務平臺,,知识服务平台,資訊管理組,2017-03-23
2914248,Knowledge sharing platform,知識分享平台,,知识共享平台,資訊管理組,2017-03-23
