ID,英文名稱,中文名稱,圖片,備註,更新日期
3159955,horn,角峰,,,2017-07-20
3159956,horse latitudes,馬緯度無風帶,,,2017-07-20
3159957,horst,地壘,,,2017-07-20
3159958,hum,殘丘　,,,2017-07-20
3159959,Human Development Index｛=HDI｝,人類發展程度指標,,,2017-07-20
3159960,human geography,人文地理學　,,,2017-07-20
3159961,human input,人文投入,,,2017-07-20
3159962,humidity,溼度　,,,2017-07-20
3159963,humification,腐植化作用　,,,2017-07-20
3159964,humus,腐植質,,,2017-07-20
3159965,hurricane,颶風,,,2017-07-20
3159966,hydrograph,水文歷線,,,2017-07-20
3159967,hydrologic balance,水平衡　,,,2017-07-20
3159968,hydrologic cycle,水循環,,,2017-07-20
3159969,hydrology,水文學,,,2017-07-20
3159970,hydrosphere,水圈　,,,2017-07-20
3159971,hygrophyte,溼地植物,,,2017-07-20
3159972,hypermarket,大賣場,,,2017-07-20
3159973,hypsometric map,分層設色圖 ,,,2017-07-20
3159974,IBRD｛World Bank｝,世界銀行,,,2017-07-20
3159975,ice accretion,冰積[作用],,,2017-07-20
3159976,ice cap,冰帽；冰冠,,,2017-07-20
3159977,ice field,冰原,,,2017-07-20
3159978,ice sheet,冰被,,,2017-07-20
3159979,ice-cap climate,冰冠氣候,,,2017-07-20
3159980,icefield,冰原,,,2017-07-20
3159981,ice-scoured basin lake,冰蝕窪地湖,,,2017-07-20
3159982,ice­scoured plain,冰蝕平原,,,2017-07-20
3159983,IGOs｛Inter-Governmental Organizations｝,政府組織,,,2017-07-20
3159984,illegal migration,非法遷移,,,2017-07-20
3159985,illuvial horizon,洗入層；澱積層,,,2017-07-20
3159986,illuviation,洗入[作用]；澱積[作用],,,2017-07-20
3159987,illuvium,澱積層,,,2017-07-20
3159988,ILO｛International Labor Organization｝,國際勞工組織,,,2017-07-20
3159989,IMF｛International Monetary Fund｝,國際貨幣基金會,,,2017-07-20
3159990,immigration,遷入,,,2017-07-20
3159991,impermeable layer,不透水層　,,,2017-07-20
3159992,import substitution industries｛=ISIs｝,進口替代產業,,,2017-07-20
3159993,inceptisol,弱育土,,,2017-07-20
3159994,index contour,計曲線,,,2017-07-20
3159995,Indo-Europen languages,印歐語系　,,,2017-07-20
3159996,industrial cluster,產業群聚　,,,2017-07-20
3159997,industrial hollowing-out,產業空洞化,,,2017-07-20
3159998,industrial inertia,工業慣性,,,2017-07-20
3159999,industrial linkages,產業連鎖　,,,2017-07-20
3160000,industrial location,工業區位,,,2017-07-20
3160001,industrial revolution,工業革命,,,2017-07-20
3160002,industrial system,產業系統,,,2017-07-20
3160003,industrialization,工業化,,,2017-07-20
3160004,infiltration,入滲　,,,2017-07-20
3160005,Inflation,通貨膨脹　,,,2017-07-20
3160006,information flow,資訊流,,,2017-07-20
3160007,information society,資訊化社會,,,2017-07-20
3160008,information technology｛=IT｝,資訊科技,,,2017-07-20
3160009,in-migration rate,遷入率,,,2017-07-20
3160010,insolation,日射,,,2017-07-20
3160011,intensive agriculture,集約農業,,,2017-07-20
3160012,Inter-Governmental Organizations｛=IGOs｝,政府組織,,,2017-07-20
3160013,Intergovernmental Panel on Climate Change｛=IPCC｝,政府間氣候變遷委員會,,,2017-07-20
3160014,Intermediate city,中型都市,,,2017-07-20
3160015,intermediate contour,首曲線 ,,,2017-07-20
3160016,intermittent stream,間歇河　,,,2017-07-20
3160017,internal migration,境內遷移,,,2017-07-20
3160018,international date line,國際換日線　,,,2017-07-20
3160019,International Labor Organization｛=ILO｝,國際勞工組織,,,2017-07-20
3160020,international migration,國際遷移,,,2017-07-20
3160021,International Monetary Fund｛=IMF｝,國際貨幣基金會,,,2017-07-20
3160022,internet,網際網路 ,,,2017-07-20
3160023,intertidal zone,潮間帶,,,2017-07-20
3160024,intertropical convergence zone｛=ITCZ｝,間熱帶輻合區,,,2017-07-20
3160025,intervening obstacles,中間障礙因素　,,,2017-07-20
3160026,intrusion,侵入[作用],,,2017-07-20
3160027,Inuit,因紐特語,,,2017-07-20
3160028,ISIs｛import substitution industries｝,進口替代產業,,,2017-07-20
3160029,Islam,伊斯蘭教　,,,2017-07-20
3160030,Islamite,穆斯林　,,,2017-07-20
3160031,island arc,島弧,,,2017-07-20
3160032,isobar,等壓線,,,2017-07-20
3160033,isoline map,等值線圖　,,,2017-07-20
3160034,isotherm,等溫線,,,2017-07-20
3160035,IT｛information technology｝,資訊科技,,,2017-07-20
3160036,itai-itai disease,痛痛病　,,,2017-07-20
3160037,ITCZ｛intertropical convergence zone｝,間熱帶輻合區,,,2017-07-20
3160038,Jainism,耆那教　,,,2017-07-20
3160039,Japanese Offshore Market｛=JOM｝,日本離岸市場　,,,2017-07-20
3160040,Javanization,爪哇化,,,2017-07-20
3160041,JOM｛Japanese Offshore Market｝,日本離岸市場,,,2017-07-20
3160042,Judaism,猶太教,,,2017-07-20
3160043,just­in­time production,即時生產,,,2017-07-20
3160044,Karen,喀倫族　,,,2017-07-20
3160045,Karst landform,喀斯特地形　,,,2017-07-20
3160046,Khmer,吉蔑人；吉蔑語,,,2017-07-20
3160047,knowledge­based economy,知識經濟,,,2017-07-20
3160048,Kurd,庫德族,,,2017-07-20
3160049,Kuroshio,黑潮　,,,2017-07-20
3160050,Kyoto Protocol,京都議定書　,,,2017-07-20
3160051,labor force population,勞動人口　,,,2017-07-20
3160052,labour intensive,勞力密集　,,,2017-07-20
3160053,lagoon,潟湖,,,2017-07-20
3160054,Lambert Conformal projection,蘭伯特正形投影,,,2017-07-20
3160055,Lambert conic projection,蘭伯特圓錐投影　,,,2017-07-20
3160056,land breeze,陸風,,,2017-07-20
3160057,Land reform,土地改革,,,2017-07-20
3160058,land subsidence,地盤下陷；地層下陷,,,2017-07-20
3160059,land suitability analysis,土地適宜性分析,,,2017-07-20
3160060,land use districts,土地利用分區,,,2017-07-20
3160061,landscape,地景,,,2017-07-20
3160062,landscape evaluation,地景評估,,,2017-07-20
3160063,landslide,山崩；地滑,,,2017-07-20
3160064,lapies,岩溝,,,2017-07-20
3160065,late expanding stage,晚期擴張階段,,,2017-07-20
3160066,latent heat,潛熱　,,,2017-07-20
3160067,lateral erosion,側蝕；加寬作用,,,2017-07-20
3160068,lateral moraine,側磧,,,2017-07-20
3160069,latitude,緯度,,,2017-07-20
3160070,latosol,磚紅壤　,,,2017-07-20
3160071,lava plain,熔岩平原,,,2017-07-20
3160072,lava plateau,熔岩高原,,,2017-07-20
3160073,LBS｛location­based service｝,位置導向服務,,,2017-07-20
3160074,leaching,淋溶[作用]　,,,2017-07-20
3160075,League of Arab States,阿拉伯國家聯盟,,,2017-07-20
3160076,Lean Production,精實生產,,,2017-07-20
3160077,legend,圖例,,,2017-07-20
3160078,liman coast,洲潟海岸,,,2017-07-20
3160079,limestone landform,石灰岩地形,,,2017-07-20
3160080,lithosphere,岩石圈　,,,2017-07-20
3160081,livestock ranching,放牧業　,,,2017-07-20
3160082,loam,壤土　,,,2017-07-20
3160083,local culture,地方文化　,,,2017-07-20
3160084,local industry,地方產業,,,2017-07-20
3160085,local participation,在地參與,,,2017-07-20
3160086,local wind system,地方風系　,,,2017-07-20
3160087,localization,在地化,,,2017-07-20
3160088,localization economy,地方化經濟,,,2017-07-20
3160089,location,區位　,,,2017-07-20
3160090,location diffusion,區位擴散,,,2017-07-20
3160091,location gathering,區位聚集,,,2017-07-20
3160092,location mixing,區位混合,,,2017-07-20
3160093,location of agriculture,農業區位,,,2017-07-20
3160094,location of markets,市場區位　,,,2017-07-20
3160095,location quotient,區位商數 ,,,2017-07-20
3160096,locational rent,區位租,,,2017-07-20
3160097,location­based service｛=LBS｝,位置導向服務,,,2017-07-20
3160098,loess,黃土,,,2017-07-20
3160099,logistics,物流,,,2017-07-20
3160100,Lome Convention,洛梅協定　,,,2017-07-20
3160101,long wave radiation,長波幅射　,,,2017-07-20
3160102,longitude,經度,,,2017-07-20
3160103,longitudinal dune,縱沙丘,,,2017-07-20
3160104,longshore current,沿岸流,,,2017-07-20
3160105,low pressure,低氣壓　,,,2017-07-20
3160106,low stationary stage,低穩定階段,,,2017-07-20
3160107,Maasai,馬賽族　,,,2017-07-20
3160108,Maastricht Treaty,馬斯垂克條約　,,,2017-07-20
3160109,magnitude,[地震]規模,,,2017-07-20
3160110,Mahayana Buddhism,大乘佛教,,,2017-07-20
3160111,Malay,馬來人；馬來語,,,2017-07-20
3160112,mangrove,紅樹林,,,2017-07-20
3160113,Maori,毛利人；毛利語,,,2017-07-20
3160114,map projection,地圖投影,,,2017-07-20
3160115,maquiadoras,美墨邊境加工出口區　,,,2017-07-20
3160116,marine deposition,海積[作用],,,2017-07-20
3160117,marine platform,海蝕平台,,,2017-07-20
3160118,marine terrace,海階,,,2017-07-20
3160119,market economy,市場經濟　,,,2017-07-20
3160120,market orientation,市場導向　,,,2017-07-20
3160121,mass movement,塊體崩移,,,2017-07-20
3160122,mass production,大量生產,,,2017-07-20
3160123,mass wasting,塊體崩壞,,,2017-07-20
3160124,material orientation,原料導向　,,,2017-07-20
3160125,Maya civilization,馬雅文明,,,2017-07-20
3160126,meander,曲流,,,2017-07-20
3160127,meander neck,曲流頸,,,2017-07-20
3160128,Mediterranean agriculture,地中海型農業,,,2017-07-20
3160129,Mediterranean climate,溫帶地中海型氣候,,,2017-07-20
3160130,mediterranean sclerophyllous forest,地中海灌木林　,,,2017-07-20
3160131,megacity,巨大都市　,,,2017-07-20
3160132,megalopolis,大都會帶　,,,2017-07-20
3160133,Mei-yu,梅雨,,,2017-07-20
3160134,Mekong Subregion Cooperation｛=GMS｝,大湄公河次區域經濟合作　,,,2017-07-20
3160135,Melanesian,美拉尼西亞人,,,2017-07-20
3160136,Mercator cylindrical projection,麥卡托圓柱投影　,,,2017-07-20
3160137,Mercator projection,麥卡托投影　,,,2017-07-20
3160138,meridian,經線,,,2017-07-20
3160139,Merlion,魚尾獅　,,,2017-07-20
3160140,Mestizo,麥士蒂索人　,,,2017-07-20
3160141,meteorology,氣象學,,,2017-07-20
3160142,metropolis,都會,,,2017-07-20
3160143,metropolitan areas,都會區,,,2017-07-20
3160144,mid-latitude cyclone,溫帶氣旋　,,,2017-07-20
3160145,mid-year population,年中人口　,,,2017-07-20
3160146,migrant workers,遷移勞工,,,2017-07-20
3160147,Minamata disease,水俣病　,,,2017-07-20
3160148,mineral material,礦物質,,,2017-07-20
3160149,mixed farming,混合農業,,,2017-07-20
3160150,mixed forest,混合林,,,2017-07-20
3160151,Moist subtropical climate,夏雨型暖溫帶氣候　,,,2017-07-20
3160152,mollisol,黑沃土,,,2017-07-20
3160153,Mollweide homolographic projection,莫爾威等積投影,,,2017-07-20
3160154,Mollweide Projection,莫爾威投影　,,,2017-07-20
3160155,monitoring,監測　,,,2017-07-20
3160156,monsoon,季風　,,,2017-07-20
3160157,Monsoon Asia,季風亞洲,,,2017-07-20
3160158,monsoon climate,季風氣候,,,2017-07-20
3160159,Montreal Protocol,蒙特婁議定書　,,,2017-07-20
3160160,moonsoon rainforest,季風雨林　,,,2017-07-20
3160161,moraine,冰磧；冰磧石；冰磧丘,,,2017-07-20
3160162,moss,苔蘚　,,,2017-07-20
3160163,mountain breeze,山風,,,2017-07-20
3160164,mountain glacier,山岳冰河,,,2017-07-20
3160165,movement,移動　,,,2017-07-20
3160166,Mulatto,穆拉托人　,,,2017-07-20
3160167,multinational cooperations,多國企業,,,2017-07-20
3160168,multi-nuclei model,多核心模式,,,2017-07-20
3160169,NAFTA｛North American Free Trade Agreement｝,北美自由貿易協定,,,2017-07-20
3160170,National Comprehensive Development Plan,國土綜合發展計畫　,,,2017-07-20
3160171,National Geographic Information System｛=NGIS｝,國土資訊系統,,,2017-07-20
3160172,NATO｛North Atlantic Treaty Organization｝,北大西洋公約組織,,,2017-07-20
3160173,natural growth rate,自然成長率,,,2017-07-20
3160174,natural increase,自然增加,,,2017-07-20
3160175,natural increase and decrease,自然增減　,,,2017-07-20
3160176,natural landscape zone,自然景觀帶　,,,2017-07-20
3160177,natural levee,自然堤,,,2017-07-20
3160178,natural recharge volume,天然補注量,,,2017-07-20
3160179,natural reserve,自然保護區,,,2017-07-20
3160180,needle-leaf forest,針葉林　,,,2017-07-20
3160181,network society,網絡社會,,,2017-07-20
3160182,new economy,新經濟　,,,2017-07-20
3160183,new international division of labor,新國際分工,,,2017-07-20
3160184,new town,新市鎮　,,,2017-07-20
3160185,Newly Industrialized Countries｛=NICs｝,新興工業化國家,,,2017-07-20
3160186,NGIS｛National Geographic Information System｝,國土資訊系統,,,2017-07-20
3160187,NGO｛non-governmental organization｝,非政府組織,,,2017-07-20
3160188,niche market,小眾市場,,,2017-07-20
3160189,NICs｛Newly Industrialized Countries｝,新興工業化國家,,,2017-07-20
3160190,NIMBY｛=NIMBY｝,鄰避效應,,,2017-07-20
3160191,node,節點,,,2017-07-20
3160192,nomadic herding,游牧,,,2017-07-20
3160193,non-governmental organization｛=NGO｝,非政府組織,,,2017-07-20
3160194,normadic herding,游牧　,,,2017-07-20
3160195,normal fault,正斷層,,,2017-07-20
3160196,normalization,規格化,,,2017-07-20
3160197,normalization of production,產品規格化,,,2017-07-20
3160198,North American Free Trade Agreement｛=NAFTA｝,北美自由貿易協定,,,2017-07-20
3160199,North Atlantic Treaty Organization｛=NATO｝,北大西洋公約組織,,,2017-07-20
3160200,northeast trades,東北信風　,,,2017-07-20
3160201,Northwest Passage,西北航道,,,2017-07-20
3160202,not in my back yard｛=NIMBY｝,鄰避效應,,,2017-07-20
3160203,notch,海蝕凹壁,,,2017-07-20
3160204,Nyonya,娘惹　,,,2017-07-20
3160205,OBM｛original brand manufacturing｝,原廠品牌製造,,,2017-07-20
3160206,occluded front,囚錮鋒　,,,2017-07-20
3160207,ocean current,洋流,,,2017-07-20
3160208,ODM｛original design manufacturing｝,原廠設計製造,,,2017-07-20
3160209,OECD｛Organization for Economic Cooperation and Development｝,經濟合作與發展組織,,,2017-07-20
3160210,OEM｛original equipment manufacturing｝,原廠委託製造,,,2017-07-20
3160211,offshore bar,濱外沙洲　,,,2017-07-20
3160212,offshore financial centers,境外金融中心,,,2017-07-20
3160213,offshore zone,濱外區,,,2017-07-20
3160214,OPEC｛Organization of Petroleum Exporting Countries｝,石油輸出國家組織,,,2017-07-20
3160215,open space,開放空間　,,,2017-07-20
3160216,open system,開放系統　,,,2017-07-20
3160217,open-ended questionnaire,開放式問卷,,,2017-07-20
3160218,opisometer,曲線計,,,2017-07-20
3160219,opportunity cost,機會成本,,,2017-07-20
3160220,organic agriculture,有機農業　,,,2017-07-20
3160221,organic farming,有機耕作,,,2017-07-20
3160222,organic horizon,有機質層,,,2017-07-20
3160223,Organization for Economic Cooperation and Development｛=OECD｝,經濟合作與發展組織,,,2017-07-20
3160224,Organization of Petroleum Exporting Countries｛=OPEC｝,石油輸出國家組織,,,2017-07-20
3160225,orientation,方位,,,2017-07-20
3160226,original brand manufacturing｛=OBM｝,原廠品牌製造,,,2017-07-20
3160227,original design manufacturing｛=ODM｝,原廠設計製造,,,2017-07-20
3160228,original equipment manufacturing｛=OEM｝,原廠委託製造,,,2017-07-20
3160229,orogeny,造山運動　,,,2017-07-20
3160230,orographic effect,地形效應　,,,2017-07-20
3160231,orographic rain,地形雨,,,2017-07-20
3160232,orthographic projection,正射投影,,,2017-07-20
3160233,out­migration,遷出,,,2017-07-20
3160234,out-migration rate,遷出率,,,2017-07-20
3160235,output,產出,,,2017-07-20
3160236,outsourcing,外包　,,,2017-07-20
3160237,outwash fan,外洗扇,,,2017-07-20
3160238,outwash plain,外洗平原,,,2017-07-20
3160239,overlay analysis,疊合分析,,,2017-07-20
3160240,oxbow lake,牛軛湖,,,2017-07-20
3160241,oxisol,氧化土,,,2017-07-20
3160242,Oyashio,親潮　,,,2017-07-20
3160243,Padong,巴東人,,,2017-07-20
3160244,Palestine Liberation Organization｛=PLO｝,巴勒斯坦解放組織,,,2017-07-20
3160245,parallel of latitude,緯線 ,,,2017-07-20
3160246,parallels,緯線　,,,2017-07-20
3160247,parasite cone,寄生火山　,,,2017-07-20
3160248,parent material,母質層,,,2017-07-20
3160249,parent rock,母岩　,,,2017-07-20
3160250,Participant Observation,參與觀察法　,,,2017-07-20
3160251,pastoral farming,畜牧業,,,2017-07-20
3160252,PDA｛Personal Digital Assistant｝,個人數位助理,,,2017-07-20
3160253,peat,泥炭,,,2017-07-20
3160254,peat soil,泥炭土,,,2017-07-20
3160255,pedestal rock,蕈狀岩　,,,2017-07-20
3160256,pedionite,台狀火山,,,2017-07-20
3160257,pedogenic process,成土[作用],,,2017-07-20
3160258,pension fund,退休基金,,,2017-07-20
3160259,perennial stream,常流河　,,,2017-07-20
3160260,permafrost layer,永凍層　,,,2017-07-20
3160261,permanent migration,永久性遷移,,,2017-07-20
3160262,permeable layer,透水層　,,,2017-07-20
3160263,perpetual frost climate,永凍氣候,,,2017-07-20
3160264,Personal Digital Assistant｛=PDA｝,個人數位助理　,,,2017-07-20
3160265,physical geography,自然地理學　,,,2017-07-20
3160266,physical weathering,物理風化,,,2017-07-20
3160267,pie chart,圓餅圖,,,2017-07-20
3160268,piedmont glacier,山麓冰河,,,2017-07-20
3160269,pirate river,襲奪河　,,,2017-07-20
3160270,pirate stream,搶水河,,,2017-07-20
3160271,pixel,像素,,,2017-07-20
3160272,place,地方,,,2017-07-20
3160273,plain,平原,,,2017-07-20
3160274,Planetary wind system,行星風系　　,,,2017-07-20
3160275,planimeter,求積儀,,,2017-07-20
3160276,planned economy,計畫經濟　,,,2017-07-20
3160277,plateau,高原,,,2017-07-20
3160278,platform,地臺,,,2017-07-20
3160279,PLO｛Palestine Liberation Organization｝,巴勒斯坦解放組織,,,2017-07-20
3160280,plucking,冰拔[作用]　,,,2017-07-20
3160281,plum rain,梅雨,,,2017-07-20
3160282,podzolisation,灰化[作用],,,2017-07-20
3160283,point of sale｛=POS｝,銷售時點情報系統,,,2017-07-20
3160284,polar climate,極地氣候　,,,2017-07-20
3160285,polar cyclonic belt,極圈氣旋帶　,,,2017-07-20
3160286,polar easterlies,極地東風,,,2017-07-20
3160287,polar high pressure belt,極地高壓帶,,,2017-07-20
3160288,polar ice field,極地冰原　,,,2017-07-20
3160289,political geography,政治地理學,,,2017-07-20
3160290,population composition,人口組成,,,2017-07-20
3160291,population density,人口密度,,,2017-07-20
3160292,population distribution,人口分布　,,,2017-07-20
3160293,population doubling time,人口倍時,,,2017-07-20
3160294,population geography,人口地理學,,,2017-07-20
3160295,population growth,人口成長,,,2017-07-20
3160296,population growth rate,人口成長率,,,2017-07-20
3160297,population migration,人口遷移,,,2017-07-20
3160298,population pyramid,人口金字塔,,,2017-07-20
3160299,population replacement rate,人口替代率　,,,2017-07-20
3160300,Population transition,人口轉型,,,2017-07-20
3160301,POS｛point of sale｝,銷售時點情報系統,,,2017-07-20
3160302,potential debris flow torrent,潛勢溪流　,,,2017-07-20
3160303,potential evapotranspiration,可能蒸發散量,,,2017-07-20
3160304,PPP｛purchasing power parity｝,購買力平價,,,2017-07-20
3160305,prairie,草原,,,2017-07-20
3160306,prairie soils,草原土,,,2017-07-20
3160307,precipitation,降水,,,2017-07-20
3160308,precipitation intensity,降水強度,,,2017-07-20
3160309,precipitation variation,降水量變率　,,,2017-07-20
3160310,Preferential Trade Agreement｛=PTA｝,優惠性貿易協定,,,2017-07-20
3160311,pressure gradient,氣壓梯度,,,2017-07-20
3160312,prevailing westerlies,盛行西風　,,,2017-07-20
3160313,Primary data,初級資料,,,2017-07-20
3160314,primary industry,第一級產業　,,,2017-07-20
3160315,Primary source,初級資料,,,2017-07-20
3160316,primate city,首要型都市,,,2017-07-20
3160317,prime meridian,本初子午線,,,2017-07-20
3160318,private equity fund,私募股權基金,,,2017-07-20
3160319,process,營力,,,2017-07-20
3160320,producer services,生產者服務業,,,2017-07-20
3160321,product life cycle,產品生命週期,,,2017-07-20
3160322,production chain,生產鏈,,,2017-07-20
3160323,production cost,生產成本,,,2017-07-20
3160324,production networks,生產網絡,,,2017-07-20
3160325,pseudo­urbanization,假性都市化,,,2017-07-20
3160326,PTA｛Preferential Trade Agreement｝,優惠性貿易協定,,,2017-07-20
3160327,public facility,公共設施　,,,2017-07-20
3160328,public housing,國民住宅,,,2017-07-20
3160329,pull force,拉力,,,2017-07-20
3160330,purchasing power parity｛=PPP｝,購買力平價,,,2017-07-20
3160331,push force,推力 ,,,2017-07-20
3160332,push-pull theory,推拉理論,,,2017-07-20
3160333,qanat,坎兒井　,,,2017-07-20
3160334,quality agriculture,精緻農業　,,,2017-07-20
3160335,quantitative geography,計量地理學,,,2017-07-20
3160336,quarterly sector,第四級產業部門,,,2017-07-20
3160337,quaternary industry,第四級產業　,,,2017-07-20
3160338,rain gauge,雨量計,,,2017-07-20
3160339,range of goods,商品圈,,,2017-07-20
3160340,recharge,補注　,,,2017-07-20
3160341,recreation,遊憩 ,,,2017-07-20
3160342,red soil,紅壤,,,2017-07-20
3160343,redevelopment,再發展,,,2017-07-20
3160344,reduce,減量　,,,2017-07-20
3160345,reef,珊瑚礁,,,2017-07-20
3160346,reforestation,林地復育,,,2017-07-20
3160347,region,區域,,,2017-07-20
3160348,regional advantage,區域優勢,,,2017-07-20
3160349,regional complex analysis,區域複合體分析　,,,2017-07-20
3160350,regional difference,區域差異,,,2017-07-20
3160351,regional geography,區域地理學　,,,2017-07-20
3160352,regional plan,區域計畫,,,2017-07-20
3160353,regional specialization,區域專業化,,,2017-07-20
3160354,Regional Trade Agreement｛=RTA｝,區域貿易協定,,,2017-07-20
3160355,regionalism,區域主義,,,2017-07-20
3160356,regolith,風化層,,,2017-07-20
3160357,rejuventation,回春[作用],,,2017-07-20
3160358,relational database,關聯式資料庫,,,2017-07-20
3160359,relative location,相對位置,,,2017-07-20
3160360,remote sensing image,遙感探測影像,,,2017-07-20
3160361,Remote Sensing｛=RS｝,遙感探測,,,2017-07-20
3160362,renewable energy,再生能源,,,2017-07-20
3160363,"Research,Technology, Innovation｛=RTI｝",研究、科技與創新　,,,2017-07-20
3160364,retail business,零售業　,,,2017-07-20
3160365,retail system,零售體系,,,2017-07-20
3160366,retrogressive erosion,向源侵蝕；頭蝕,,,2017-07-20
3160367,reuse,再利用　,,,2017-07-20
3160368,reverse fault,逆斷層,,,2017-07-20
3160369,ria,谷灣,,,2017-07-20
3160370,ria coast,谷灣海岸,,,2017-07-20
3160371,rice agriculture,稻作農業,,,2017-07-20
3160372,ridge,稜線,,,2017-07-20
3160373,rim stone,緣石,,,2017-07-20
3160374,ring of fire,火環,,,2017-07-20
3160375,river capture,河流襲奪,,,2017-07-20
3160376,river piracy,河流襲奪,,,2017-07-20
3160377,river terrace,河階,,,2017-07-20
3160378,river terrace scarp,河階崖,,,2017-07-20
3160379,Robinson Projection,羅賓森投影　,,,2017-07-20
3160380,roches moutonnee,羊背石,,,2017-07-20
3160381,rock desert,岩漠,,,2017-07-20
3160382,rock fall,落石,,,2017-07-20
3160383,rocky coast,岩岸　,,,2017-07-20
3160384,Royal Greenwich Observatory,格林威治天文臺,,,2017-07-20
3160385,RS｛Remote Sensing｝,遙感探測,,,2017-07-20
3160386,RTA｛Regional Trade Agreement｝,區域貿易協定,,,2017-07-20
3160387,"RTI｛Research,Technology, Innovation｝",研究、科技與創新,,,2017-07-20
3160388,runoff,逕流,,,2017-07-20
3160389,runoff ratio,逕流率 ,,,2017-07-20
3160390,rural-urban relations,城鄉關係,,,2017-07-20
3160391,rust belt,鏽帶,,,2017-07-20
3160392,safe yield,安全出水量,,,2017-07-20
3160393,salinization,土壤鹽化,,,2017-07-20
3160394,sand bar,沙洲,,,2017-07-20
3160395,sandy beach,沙灘,,,2017-07-20
3160396,sandy coast,沙岸,,,2017-07-20
3160397,sandy desert,沙質沙漠,,,2017-07-20
3160398,SARS｛Severe Acute Respiratory Syndrome｝,嚴重急性呼吸道症候群,,,2017-07-20
3160399,satellite image,衛星影像,,,2017-07-20
3160400,satellite town,衛星市鎮　,,,2017-07-20
3160401,saturated groundwater,飽和地下水　,,,2017-07-20
3160402,saturated zone,飽和帶,,,2017-07-20
3160403,savanna,莽原；熱帶疏林高草原,,,2017-07-20
3160404,scale,比例尺（地圖）；尺度,,,2017-07-20
3160405,Schengen Agreement,申根公約,,20191125修訂,2019-11-25
3160406,sea arch,海蝕門,,,2017-07-20
3160407,sea breeze,海風,,,2017-07-20
3160408,sea cave,海蝕洞,,,2017-07-20
3160409,sea cliff,海蝕崖,,,2017-07-20
3160410,sea notch,海蝕凹壁,,,2017-07-20
3160411,sea stack,海蝕柱,,,2017-07-20
3160412,SEATO｛Southeast Asia Treaty Organization｝,東南亞公約組織,,,2017-07-20
3160413,secondary dat,次級資料,,,2017-07-20
3160414,secondary industry,第二級產業 ,,,2017-07-20
3160415,sector model,扇形模式,,,2017-07-20
3160416,sector theory,部門理論,,,2017-07-20
3160417,sedentary soil,原積土,,,2017-07-20
3160418,sedimentary coast,堆積性海岸,,,2017-07-20
3160419,sense of place,地方感　,,,2017-07-20
3160420,service industry,服務業,,,2017-07-20
3160421,settlement,聚落,,,2017-07-20
3160422,Severe Acute Respiratory Syndrome｛=SARS｝,嚴重急性呼吸道症候群,,,2017-07-20
3160423,sex ratio,性別比,,,2017-07-20
3160424,shifting agriculture,游耕　,,,2017-07-20
3160425,shifting cultivation,游耕,,,2017-07-20
3160426,Shiite,什葉派　,,,2017-07-20
3160427,shopping center,購物中心,,,2017-07-20
3160428,shopping mall,購物中心,,,2017-07-20
3160429,shore,海濱,,,2017-07-20
3160430,shore platform,濱台,,,2017-07-20
3160431,shoreline,濱線　,,,2017-07-20
3160432,Sikhism,錫克教　,,,2017-07-20
3160433,sill,岩床,,,2017-07-20
3160434,silt,粉沙；坋粒,,,2017-07-20
3160435,Singlish,新加坡式英語　,,,2017-07-20
3160436,site,地點,,,2017-07-20
3160437,sixteen bearings,十六方位,,,2017-07-20
3160438,skyline,天際線　,,,2017-07-20
3160439,sliding,滑動,,,2017-07-20
3160440,sliding surface,滑動面,,,2017-07-20
3160441,slip-off slope,滑走坡,,,2017-07-20
3160442,slum,貧民窟 ,,,2017-07-20
3160443,small circle,小圓,,,2017-07-20
3160444,Small Office Home Office｛=SOHO｝,蘇活族,,,2017-07-20
3160445,smog,煙霧,,,2017-07-20
3160446,snow belt,雪帶,,,2017-07-20
3160447,snow line,雪線,,,2017-07-20
3160448,Snowy Mountains Scheme,雪山水利計畫　,,,2017-07-20
3160449,social gradient,社會梯度,,,2017-07-20
3160450,softwood,軟木 ,,,2017-07-20
3160451,SOHO｛Small Office Home Office｝,蘇活族,,,2017-07-20
3160452,soil,土壤,,,2017-07-20
3160453,soil alkalization,土壤鹽鹼化,,,2017-07-20
3160454,soil and water conservation,水土保持,,,2017-07-20
3160455,soil enrichment,[土壤]增添作用,,,2017-07-20
3160456,soil erosion,土壤侵蝕　,,,2017-07-20
3160457,soil geography,土壤地理學,,,2017-07-20
3160458,soil order,土綱,,,2017-07-20
3160459,soil profile,土壤剖面,,,2017-07-20
3160460,soil water,土壤水,,,2017-07-20
3160461,solar radiation,太陽輻射,,,2017-07-20
3160462,solid map,立體地圖,,,2017-07-20
3160463,solution,溶解,,,2017-07-20
3160464,source,源頭　,,,2017-07-20
3160465,Southeast Asia Treaty Organization｛=SEATO｝,東南亞公約組織　,,,2017-07-20
3160466,southeast trades,東南信風　,,,2017-07-20
3160467,sovereign- wealth funds,主權財富基金,,,2017-07-20
3160468,space­time convergence,時空收斂,,,2017-07-20
3160469,spatial analysis,空間分析　,,,2017-07-20
3160470,spatial data,空間資料,,,2017-07-20
3160471,spatial resolution,空間解析度,,,2017-07-20
3160472,spatial shift,空間移轉 ,,,2017-07-20
3160473,special district plan,特定區計畫　,,,2017-07-20
3160474,specialization agriculture,專業化農業　,,,2017-07-20
