ID,英文名稱,中文名稱,圖片,中國大陸譯名,更新日期
2929452,attenuation,衰減[作用],,衰减,2017-06-03
2929453,attenuation effect,衰減效應,,衰减效应,2017-06-03
2929454,attenuation factor,衰減因數,,衰减因子,2017-06-03
2929455,attenuator,衰減器,,衰减器,2017-06-03
2929456,attractant,誘[引]劑,,引诱剂,2017-06-03
2929457,attractive force,吸引力,,吸引力,2017-06-03
2929458,attractive potential,吸引勢,,吸引势,2017-06-03
2929459,attrition,磨耗,,磨损,2017-06-03
2929460,attrition mill,磨碎機,,碾磨机,2017-06-03
2929461,attrition of catalyst,觸媒磨耗,,催化剂磨损,2017-06-03
2929462,attrition resistance,抗磨損,,抗磨损,2017-06-03
2929463,attrition resistant,抗磨劑,,抗磨剂,2017-06-03
2929464,auger machine,鑽探機,,螺旋挤出机,2017-06-03
2929465,aureomycin,金黴素,,金霉素,2017-06-03
2929466,auto recorder,自動記錄器,,自动记录器,2017-06-03
2929467,autoacceleration,自加速[作用],,自加速作用,2017-06-03
2929468,auto-agglutination,自膠合[作用],,自胶合,2017-06-03
2929469,autocatalysis,自催化[作用],,自催化,2017-06-03
2929470,autoclave,高壓釜,,加压灭菌器,2017-06-03
2929471,autoclave expansion test,高壓膨脹試驗,,加压膨胀试验,2017-06-03
2929472,auto-coagulation,自凝聚[作用],,自动凝结,2017-06-03
2929473,autogenous mill,自磨機,,自磨机,2017-06-03
2929474,autoignition temperature,[自]燃點,,自燃温度,2017-06-03
2929475,auto-induced reaction,自誘發反應,,自诱导反应,2017-06-03
2929476,autolysis,自分解,,自溶,2017-06-03
2929477,autolytic lipase,自[分]解脂酶,,自溶脂肪酶,2017-06-03
2929478,auto-manual switch,自動手動開關,,自动手控开关,2017-06-03
2929479,automatic control,自動控制,,自动控制,2017-06-03
2929480,automatic control system,自動控制系統,,自动控制系统,2017-06-03
2929481,automatic controller,自動控制器,,自动控制器,2017-06-03
2929482,automatic feed,自動進料,,自动进料,2017-06-03
2929483,automatic feeder,自動進料器,,自动加料器,2017-06-03
2929484,automatic filter,自動過濾器,,自动过滤器,2017-06-03
2929485,automatic process controller,自動程序控制器,,自动过程控制器,2017-06-03
2929486,automatic regulator,自動調節器,,自动调节器,2017-06-03
2929487,automatic thermostat,自動恆溫器,,自动恒温器,2017-06-03
2929488,autonomous system,自律系統,,自治系统,2017-06-03
2929489,auto-polymerization,自聚合[作用],,自[动]聚合,2017-06-03
2929490,auto-selector,自動選擇器,,自动选择器,2017-06-03
2929491,auto-selector control,自動選擇器控制,,自动选择器控制,2017-06-03
2929492,auto-stabilization,自穩定,,自动稳定,2017-06-03
2929493,auto-thermal reaction,自熱反應,,自热反应,2017-06-03
2929494,auto-vulcanization,自硫化[作用],,常温硫化,2017-06-03
2929495,autoxidation,自氧化[作用],,自氧化,2017-06-03
2929496,auxiliary absorber,輔助吸收器,,辅助吸收器,2017-06-03
2929497,auxiliary electrode,輔助電極,,辅[助]电极,2017-06-03
2929498,auxochrome,助色基；助色團,,助色团,2017-06-03
2929499,availability,有效能{熱力學},,有效能,2017-06-03
2929500,availability analysis,有效能分析{熱力學},,分析，有效能分析,2017-06-03
2929501,available chlorine,有效氯[量],,有效氯,2017-06-03
2929502,average boiling point,平均沸點,,平均沸点,2017-06-03
2929503,average deviation,平均偏差,,平均偏差,2017-06-03
2929504,average error,平均誤差,,平均误差,2017-06-03
2929505,average molecular weight,平均分子量,,平均分子量,2017-06-03
2929506,average residence time,平均滯留時間,,平均停留时间,2017-06-03
2929507,average specific filtration resistance,平均過濾比阻,,平均过滤比阻,2017-06-03
2929508,average temperature difference,平均溫差,,平均温差,2017-06-03
2929509,average velocity,平均速度,,平均速度,2017-06-03
2929510,averaging level control,平均[化]液位控制,,均匀液位控制,2017-06-03
2929511,aviation fuel,航空燃料,,航空燃料,2017-06-03
2929512,aviation gasoline,航空汽油,,航空汽油,2017-06-03
2929513,axial angle,軸角,,轴角,2017-06-03
2929514,axial dispersion,軸向分散,,轴向分散,2017-06-03
2929515,axial dispersion coefficient,軸向分散係數,,轴向分散系数,2017-06-03
2929516,axial flow,軸[向]流,,轴向流,2017-06-03
2929517,axial flow pump,軸流泵,,轴流泵,2017-06-03
2929518,axial mixing,軸向混合,,轴向混合,2017-06-03
2929519,axial symmetric flow,軸向對稱流動,,轴对称流,2017-06-03
2929520,axial symmetry,軸向對稱,,轴向对称,2017-06-03
2929521,axial velocity,軸向速度,,轴向速度,2017-06-03
2929522,axial-flow compressor,軸[向]流壓縮機,,轴流式压缩机,2017-06-03
2929523,axial-flow fan,軸[向]流風扇,,轴流[式]风机,2017-06-03
2929524,axial-flow reactor,軸流反應器,,轴流反应器,2017-06-03
2929525,axis of symmetry,對稱軸,,对称轴,2017-06-03
2929526,azeotrope,共沸液,,共沸物；恒沸物,2017-06-03
2929527,azeotrope tower,共沸塔,,共沸塔,2017-06-03
2929528,azeotropic composition,共沸組成,,共沸组成,2017-06-03
2929529,azeotropic copolymer,恆組成共聚物,,恒[组]分共聚物,2017-06-03
2929530,azeotropic copolymerization,恆組成共聚[作用],,恒[组]分共聚物,2017-06-03
2929531,azeotropic distillation,共沸蒸餾,,共沸蒸馏，恒沸蒸馏,2017-06-03
2929532,azeotropic drying,共沸乾燥,,共沸干燥,2017-06-03
2929533,azeotropic line,共沸線,,共沸线,2017-06-03
2929534,azeotropic mixture,共沸混合物,,共沸混合物,2017-06-03
2929535,azeotropic parameter,共沸參數,,共沸参数,2017-06-03
2929536,azeotropic phenomenon,共沸現象,,共沸现象,2017-06-03
2929537,azeotropic point,共沸點,,共沸点,2017-06-03
2929538,azeotropic process,共沸程序,,共沸[蒸馏]过程,2017-06-03
2929539,azeotropic property,共沸性質,,共沸性质,2017-06-03
2929540,azeotropic range,共沸範圍,,共沸范围,2017-06-03
2929541,azeotropic state,共沸狀態,,共沸状态,2017-06-03
2929542,azeotropic system,共沸系統,,共沸系统,2017-06-03
2929543,azeotropic temperature,共沸溫度,,共沸温度,2017-06-03
2929544,azeotropy,共沸[現象],,共沸[性],2017-06-03
2929545,azo component,偶氮成分,,偶氮成分,2017-06-03
2929546,azo dye,偶氮染料,,偶氮染料,2017-06-03
2929547,azoic dye,不溶性偶氮染料,,偶氮染料,2017-06-03
2929548,azoic dyeing,不溶性偶氮染色,,偶氮染色,2017-06-03
2929549,azotobacteria,固氮[細]菌,,固氮菌,2017-06-03
2929550,azotometer,氮量計,,定氮仪,2017-06-03
2929551,azurite,藍銅礦,,蓝铜矿,2017-06-03
2929552,bacillus,桿菌,,杆菌,2017-06-03
2929553,bacillus subtilis,枯草桿菌,,枯草杆菌,2017-06-03
2929554,bacitracin,枯草桿菌肽,,杆菌肽,2017-06-03
2929555,back diffusion,逆擴散,,反向扩散,2017-06-03
2929556,back pressure,背壓,,背压,2017-06-03
2929557,back pressure valve,背壓閥,,止回阀,2017-06-03
2929558,backfiller,回填機,,回填机,2017-06-03
2929559,back-fire,逆火；回火,,回火,2017-06-03
2929560,backflow,逆流,,回流,2017-06-03
2929561,backflushing,逆洗；反洗,,反洗,2017-06-03
2929562,backlash,背隙,,齿隙,2017-06-03
2929563,backmix reactor,逆混反應器,,返混反应器,2017-06-03
2929564,back-propagation algorithm,反向傳播演算法,,反向传播算法,2017-06-03
2929565,backtrapping of bubble-cap tray,泡罩盤之逆陷,,泡罩塔盘的反截留,2017-06-03
2929566,backward feed,逆向進料,,逆向进料,2017-06-03
2929567,backward reaction,逆[向]反應,,逆向反应,2017-06-03
2929568,backwash rate,逆洗速率,,反洗速率,2017-06-03
2929569,backwashing,逆洗；反洗,,反洗,2017-06-03
2929570,bacteria,細菌,,细菌,2017-06-03
2929571,bacteria bed,細菌床,,细菌床,2017-06-03
2929572,bacteria content,細菌含量,,细菌含量,2017-06-03
2929573,bacteria count,菌數,,细菌数,2017-06-03
2929574,bacteria filter,濾菌器,,滤菌器,2017-06-03
2929575,bacterial fermentation,細菌[性]發酵,,细菌[性]发酵,2017-06-03
2929576,bacterial oxidation,細菌氧化[反應],,细菌氧化,2017-06-03
2929577,bacteriologic filtration,除菌過濾,,细菌过滤,2017-06-03
2929578,baffle,擋板,,档板，折流板,2017-06-03
2929579,baffle chamber,擋板室,,挡板室,2017-06-03
2929580,baffle column,擋板塔,,挡板塔,2017-06-03
2929581,baffle column mixer,擋板塔混合器,,挡板塔混合器,2017-06-03
2929582,baffle mark,擋板痕,,挡板痕,2017-06-03
2929583,baffle mixer,擋板式混合器,,挡板混合器,2017-06-03
2929584,baffle nozzle system,擋板噴嘴系統,,挡板喷嘴系统,2017-06-03
2929585,baffle pan,擋板盤,,挡板塔盘,2017-06-03
2929586,baffle plate,擋板,,防冲板,2017-06-03
2929587,baffle plate column mixer,擋板混合塔,,挡板混合塔,2017-06-03
2929588,baffle plate tower,擋板塔,,挡板塔,2017-06-03
2929589,baffle separation,擋板分離,,折流分离,2017-06-03
2929590,baffle tower,擋板塔,,挡板塔,2017-06-03
2929591,baffled evaporator,擋板蒸發器,,折流蒸发器,2017-06-03
2929592,bag filter,袋[狀]濾器,,袋滤器,2017-06-03
2929593,bag filter separator,袋式過濾分離器,,袋式过滤分离器,2017-06-03
2929594,bag molding,袋式成型,,袋模塑,2017-06-03
2929595,bag type dust collector,袋式集塵器,,袋式集尘器,2017-06-03
2929596,bagasse,蔗渣,,蔗渣,2017-06-03
2929597,bagasse board,蔗[渣]板,,蔗[渣]板,2017-06-03
2929598,bagasse digester,蔗渣蒸煮器,,蔗渣蒸煮罐,2017-06-03
2929599,bagassillo,蔗屑,,蔗屑,2017-06-03
2929600,bakelite,酚醛樹脂；電木,,酚醛树脂,2017-06-03
2929601,baking furnace,烘爐,,烘炉,2017-06-03
2929602,baking oven,烘箱,,烘箱,2017-06-03
2929603,baking soda,焙鹼,,碳酸氢钠,2017-06-03
2929604,baking varnish,烤清漆,,清烤漆,2017-06-03
2929605,balance equation,平衡方程式,,平衡方程式,2017-06-03
2929606,balance sheet,資產負債表；平衡表,,资产负债表,2017-06-03
2929607,balanced bellow,均衡伸縮閥,,均衡伸缩囊,2017-06-03
2929608,balanced fertilizer,均衡肥料,,均衡肥料,2017-06-03
2929609,balanced growth,均衡生長,,均衡生长,2017-06-03
2929610,balanced value,均衡值,,均衡值,2017-06-03
2929611,balancing motor,平衡馬達,,平衡电动机,2017-06-03
2929612,balancing ring,平衡環,,平衡环,2017-06-03
2929613,ball bearing,球軸承,,滚珠轴承,2017-06-03
2929614,ball clay,球土,,球土,2017-06-03
2929615,ball mill,球磨機,,球磨机,2017-06-03
2929616,ball mill reactor,球磨反應器,,球磨反应器,2017-06-03
2929617,ball mill refiner,球磨精製機,,球磨精制机,2017-06-03
2929618,balling,球狀化；成球,,成球,2017-06-03
2929619,Banbury mixer,密閉式混煉機,,[班伯里]密[闭式混]炼机,2017-06-03
2929620,band conveyor,帶運機,,皮带运输机,2017-06-03
2929621,banded matrix,帶式矩陣,,带状矩阵,2017-06-03
2929622,bandwidth,帶寬,,带宽,2017-06-03
2929623,bang-bang control,開關式控制,,继电控制,2017-06-03
2929624,bank-note paper,鈔票紙,,钞票纸,2017-06-03
2929625,bare pipe,裸管,,裸管,2017-06-03
2929626,bare surface,裸面,,裸面,2017-06-03
2929627,bare thermocouple,裸熱電偶,,裸热电偶,2017-06-03
2929628,bare tube,裸管,,裸管,2017-06-03
2929629,barite,重晶石,,重晶石,2017-06-03
2929630,barium alum,鋇礬,,钡矾,2017-06-03
2929631,barking drum,桶式去皮機,,桶式去皮机,2017-06-03
2929632,barograph,氣壓記錄器,,自记气压计,2017-06-03
2929633,barometer,氣壓計,,气压计,2017-06-03
2929634,barometer tube,氣壓管,,气压管,2017-06-03
2929635,barometric condenser,氣壓冷凝器,,大气冷凝器,2017-06-03
2929636,barometric discharge pipe,氣壓排洩管,,大气排放管,2017-06-03
2929637,barometric effect,氣壓效應,,气压效应,2017-06-03
2929638,barometric equation,氣壓方程式,,气压方程式,2017-06-03
2929639,barometric height,氣壓高度,,气压高度,2017-06-03
2929640,barometric leg,氣壓眞空柱,,大气腿,2017-06-03
2929641,barometric leg pump,氣壓泵,,气压柱泵,2017-06-03
2929642,barometric pipe,氣壓管,,大气腿,2017-06-03
2929643,barometric pressure,大氣壓力,,大气压力,2017-06-03
2929644,barometrograph,氣壓記錄器,,气压记录器,2017-06-03
2929645,barrel mill,桶磨機,,桶磨机,2017-06-03
2929646,barrel sprayer,圓桶噴霧器,,圆桶喷雾器,2017-06-03
2929647,barrier function,閘函數,,闸函数,2017-06-03
2929648,base,鹼基{生化}；鹼,,碱；基质,2017-06-03
2929649,base catalysis,鹼催化,,碱催化,2017-06-03
2929650,base-level override,基準位超越,,基准位超越,2017-06-03
2929651,base-level resonance,基準位共振,,基准位共振,2017-06-03
2929652,basic catalyst,鹼[性]觸媒,,碱性催化剂,2017-06-03
2929653,basic dye,鹼性染料,,碱性染料,2017-06-03
2929654,basic firebrick,鹼性耐火磚,,碱性耐火砖,2017-06-03
2929655,basic solid,鹼性固體,,碱性固体,2017-06-03
2929656,basicity,鹼度；鹼性,,碱性,2017-06-03
2929657,basket centrifuge,籃式離心機,,篮式离心机,2017-06-03
2929658,basket elevator,籃式升降機,,篮式升降机,2017-06-03
2929659,basket extractor,籃式萃取器,,篮式提取器,2017-06-03
2929660,basket filter,籃式[過]濾器,,篮式过滤器,2017-06-03
2929661,basket reactor,籃式反應器,,吊篮式反应器,2017-06-03
2929662,basket type evaporator,籃式蒸發器,,悬筐蒸发器,2017-06-03
2929663,batch agitator,批式攪拌器,,间歇搅拌器,2017-06-03
2929664,batch centrifuge,批式離心機,,间歇离心机,2017-06-03
2929665,batch charger,批式加料機,,间歇加料机,2017-06-03
2929666,batch coke still,批式焦化蒸餾器,,间歇焦化蒸馏器,2017-06-03
2929667,batch control,批式控制,,间歇控制,2017-06-03
2929668,batch crystallization,批式結晶,,间歇结晶,2017-06-03
2929669,batch crystallizer,批式結晶器,,间歇结晶器,2017-06-03
2929670,batch culture,批式培養[菌],,分批培养,2017-06-03
2929671,batch distillation,批式蒸餾,,间歇蒸馏,2017-06-03
2929672,batch drier,批式乾燥器,,间歇干燥器,2017-06-03
2929673,batch extraction,批式萃取,,间歇萃取,2017-06-03
2929674,batch extractor,批式萃取器,,间歇浸取器,2017-06-03
2929675,batch feeder,批式進料器,,间歇进料器,2017-06-03
2929676,batch filter,批式過濾機,,间歇过滤器,2017-06-03
2929677,batch filtration,批式過濾,,间歇过滤,2017-06-03
2929678,batch fractionation,批式分餾,,间歇分馏,2017-06-03
2929679,batch mixer,批式混合器,,间歇混合器,2017-06-03
2929680,batch number,批號,,批号,2017-06-03
2929681,batch operation,批式操作,,间歇操作,2017-06-03
2929682,batch process,批式程序,,间歇过程,2017-06-03
2929683,batch processing,批式加工[法],,间歇加工,2017-06-03
2929684,batch production,批式生產,,间歇生产,2017-06-03
2929685,batch purification,批式純化,,间歇净化,2017-06-03
2929686,batch reactor,批式反應器,,间歇反应器,2017-06-03
2929687,batch rectification,批式精餾,,间歇精馏,2017-06-03
2929688,batch settling,批式沈降,,间歇沉降,2017-06-03
2929689,batch size,批式產能,,批量大小,2017-06-03
2929690,batch still,批式蒸餾器,,间歇蒸馏器,2017-06-03
2929691,batch still distillation,批式蒸餾,,间歇釜式蒸馏,2017-06-03
2929692,batch system,批式系統,,间歇系统,2017-06-03
2929693,batch vaporization,批式汽化,,间歇汽化,2017-06-03
2929694,bath,浴；槽,,浴；槽,2017-06-03
2929695,battery of CSTRs,連續攪拌反應器組,,连续搅拌反应釜串联组,2017-06-03
2929696,bauxite,鋁礬土,,铝土矿,2017-06-03
2929697,bauxitic clay,鋁氧黏土,,铝质黏土,2017-06-03
2929698,bay oil,月桂油,,[月]桂叶油,2017-06-03
2929699,bayberry oil,月桂子油,,月桂子油,2017-06-03
2929700,bearing,軸承,,轴承,2017-06-03
2929701,bearing ball,軸承球,,轴承滚珠,2017-06-03
2929702,bearing box,軸承箱,,轴承箱,2017-06-03
2929703,bearing bracket,軸承架,,轴承托座,2017-06-03
2929704,bearing bushing,軸承襯套,,轴承衬套,2017-06-03
2929705,bearing collar,軸承圈,,轴承圈,2017-06-03
2929706,bearing housing,軸承箱,,轴承箱,2017-06-03
2929707,bearing mixer,軸承式混合器,,轴承式混合器,2017-06-03
2929708,beater,打漿機,,打浆机,2017-06-03
2929709,bed grid support,床栅支架,,床栅支架,2017-06-03
2929710,bed support,床支架,,床层支架,2017-06-03
2929711,bed-collapsing technique,床層塌落技術,,床层塌落技术,2017-06-03
2929712,bee wax,蜂蠟,,蜂蜡,2017-06-03
2929713,beer,啤酒,,啤酒,2017-06-03
2929714,beet sugar,甜菜糖,,甜菜糖,2017-06-03
2929715,bell and hopper,進料器,,进料器,2017-06-03
2929716,bell and spigot joint,插承接頭,,承插接头,2017-06-03
2929717,bell flowmeter,鐘式流量計,,钟形流量计,2017-06-03
2929718,bell manometer,鐘式壓力計,,浮钟压力计,2017-06-03
2929719,bellows,風箱,,风箱,2017-06-03
2929720,bellows manometer,伸縮式壓力計,,波纹管式压力计,2017-06-03
2929721,bellows type flowmeter,伸縮式流量計,,波纹管式流量计,2017-06-03
2929722,belt conveyor,帶[式]運[送]機,,皮带输送机,2017-06-03
2929723,belt dryer,帶式乾燥機,,带式干燥器,2017-06-03
2929724,belt extractor,轉帶萃取器,,转带浸取器,2017-06-03
2929725,belt filter,帶[式過]濾機,,带式过滤机,2017-06-03
2929726,bench scale reactor,實驗室規模反應器,,台架反应器,2017-06-03
2929727,bench scale test,實驗室規模試驗,,台架试验，模型试验,2017-06-03
2929728,bend,彎管,,弯管,2017-06-03
2929729,bend equivalent pipe length,彎管相當管長,,弯管相当管长,2017-06-03
2929730,bending stress,彎曲應力,,弯[曲]应力,2017-06-03
2929731,bending test,彎曲試驗,,弯曲试验,2017-06-03
2929732,Benedict-Webb-Rubin equation {=BWR equation},本[尼迪克特]韋[伯]魯[賓]方程,,BWR方程,2017-06-03
2929733,Benedict-Webb-Rubin equation{=BWR equation},本[尼迪特]-韋[布]-魯[賓]方程,,BWR方程,2017-06-03
2929734,Benson's solubility coefficient,本森溶解係數,,本森系数,2017-06-03
2929735,benzofuran,苯并呋喃,,苯并呋喃,2017-06-03
2929736,benzoin,安息香,,安息香,2017-06-03
2929737,benzoyl peroxide,過氧化苯甲醯[基],,过氧化苯甲酰,2017-06-03
2929738,bergamot oil,香柑油,,香柠檬油,2017-06-03
2929739,Berl saddle,弧鞍[形]填料,,弧鞍填料,2017-06-03
2929740,Bernoulli equation,白努利方程[式],,伯努利方程,2017-06-03
2929741,beryl,綠寶石；綠柱石,,绿柱石,2017-06-03
2929742,bias,偏差；偏流；偏壓,,偏压,2017-06-03
2929743,bias in proportional control,比例控制偏離,,比例控制偏离,2017-06-03
2929744,bicontinuous structure,雙連續結構,,双连续结构,2017-06-03
2929745,bidispersion,雙分散,,双分散,2017-06-03
2929746,bifurcation,分歧,,分叉；分支,2017-06-03
2929747,bifurcation analysis,分歧分析,,分叉分析,2017-06-03
2929748,bifurcation point,歧點,,歧点,2017-06-03
2929749,bilateral slit,雙向狹縫,,双向狭缝,2017-06-03
2929750,bimetal,雙金屬,,双金属片,2017-06-03
2929751,bimetallic catalyst,雙金屬觸媒；雙金屬催化劑,,双金属催化剂,2017-06-03
2929752,bimetallic cluster,雙金屬團,,双金属簇,2017-06-03
2929753,bimetallic strip,雙金屬片,,双金属片,2017-06-03
2929754,bimetallic thermometer,雙金屬溫度計,,双金属温度计,2017-06-03
2929755,bimetallic thermoregulator,雙金屬調溫器,,双金属调温计,2017-06-03
2929756,bimodal distribution,雙峰分布,,双峰的,2017-06-03
2929757,bimodal pore-size distribution,雙峰孔徑分布,,双峰孔径分布,2017-06-03
2929758,bimolecular reaction,二分子反應；雙分子反應,,双分子反应,2017-06-03
2929759,bin activator,料倉鬆動器,,料仓松动器,2017-06-03
2929760,bin discharger,料倉卸料器,,料仓卸料器,2017-06-03
2929761,binary azeotrope,二元共沸物,,二元共沸液,2017-06-03
2929762,binary catalyst,二元觸媒,,二元催化剂,2017-06-03
2929763,binary cycle,二元循環；雙循環,,双循环,2017-06-03
2929764,binary distillation,二元蒸餾,,二元蒸馏,2017-06-03
2929765,binary mixture,雙成分混合物,,二元混和物；双组分混合物,2017-06-03
2929766,binary system,雙成分系統,,二元系[统]；二组分系统,2017-06-03
2929767,binder,黏結劑；黏合劑,,黏合剂,2017-06-03
2929768,binding agent,黏結劑；黏合劑,,黏合剂,2017-06-03
2929769,binding energy,結合能,,结合能,2017-06-03
2929770,binding force,結合力,,结合力,2017-06-03
2929771,binding power,結合能力,,黏合剂能力,2017-06-03
2929772,Bingham fluid,賓漢流體,,宾厄姆流体,2017-06-03
2929773,binodal solubility curve,雙結點溶解度曲線,,双结点溶度曲线,2017-06-03
2929774,bioassay,生物檢定,,生物测定,2017-06-03
2929775,bioavailability,生體可用率,,生物可利用率,2017-06-03
2929776,biocatalysis,生物催化[作用],,生物催化,2017-06-03
2929777,biocatalyst,生物觸媒,,生物催化剂,2017-06-03
2929778,biocatalytic reaction,生物催化反應,,生物催化反应,2017-06-03
2929779,biocell,生物電池,,生物电池,2017-06-03
2929780,biochemical combustion,生化燃燒,,生物燃烧,2017-06-03
2929781,biochemical engineering,生化工程,,生化工程,2017-06-03
2929782,biochemical oxygen demand,生化需氧量,,生化需氧量,2017-06-03
2929783,biochemical oxygen demand {=BOD},生化需氧量,,生化需氧量,2017-06-03
2929784,biochemical reaction,生化反應,,生化反应,2017-06-03
2929785,biochemical reaction engineering,生化反應工程,,生化反应工程,2017-06-03
2929786,biochemical reactor,生化反應器,,生化反应器,2017-06-03
2929787,biochemical separation,生化分離,,生化分离,2017-06-03
2929788,biochemical thermodynamics,生化熱力學,,生化热力学,2017-06-03
2929789,biochemistry,生物化學,,生物化学,2017-06-03
2929790,bioconversion,生物轉化,,生物转化,2017-06-03
2929791,biodegradability,生物降解性,,生物降解性,2017-06-03
2929792,biodegradable detergent,[可]生物降解清潔劑,,生物降解洗涤剂,2017-06-03
2929793,biodegradable plastic,[可]生物降解塑膠,,生物降解塑料,2017-06-03
2929794,biodegradation,生物降解,,生物降解,2017-06-03
2929795,biodeterioration,生物變質,,生物变质,2017-06-03
2929796,bio-disc process,生物轉盤法,,生物转盘,2017-06-03
2929797,bioenergetics,生物能量學,,生物能学,2017-06-03
2929798,bioengineering,生物工程,,生物工程,2017-06-03
2929799,biofluid mechanics,生物流體力學,,生物流体力学,2017-06-03
2929800,biofunctional reagent,生物功能試劑,,生物功能试剂,2017-06-03
2929801,biogas,生質氣,,沼气,2017-06-03
2929802,bioleaching,生物瀝取,,生物浸取,2017-06-03
2929803,biological agent,生物製劑,,生物制剂,2017-06-03
2929804,biological corrosion,生物腐蝕,,,2017-06-03
2929805,biological dispersion,生物分散,,生物分散,2017-06-03
2929806,biological film,生物膜,,生物膜,2017-06-03
2929807,biological filter,生物[過]濾器,,生物滤器,2017-06-03
2929808,biological flocculation,生物絮凝[作用],,生物絮凝,2017-06-03
2929809,biological material,生物材料,,生物材料,2017-06-03
2929810,biological membrane,生物[薄]膜,,生物膜,2017-06-03
2929811,biological oxidation,生物氧化[反應],,生物氧化,2017-06-03
2929812,biological oxygen demand,生物需氧量,,生物需氧量,2017-06-03
2929813,biological oxygen demand {=BOD},生物需氧量,,生化需氧量,2017-06-03
2929814,biological polymer,生物聚合物,,生物聚合物,2017-06-03
2929815,biological process,生物程序,,生物过程,2017-06-03
2929816,biological reactor,生物反應器,,生物反应器,2017-06-03
2929817,biological solid,生物固體,,生物固体,2017-06-03
2929818,biological time lag,生物時延,,生物延时,2017-06-03
2929819,biological tower,生物塔,,生物塔,2017-06-03
2929820,biological treatment,生物處理,,生物处理,2017-06-03
2929821,biological treatment process,生物處理程序,,生物处理过程,2017-06-03
2929822,bioluminescence,生物發光,,生物发光,2017-06-03
2929823,biomacromolecule,生物巨分子,,生物大分子,2017-06-03
2929824,biomass,生質,,生物质,2017-06-03
2929825,biomass conversion,生質轉化,,生物质转化,2017-06-03
2929826,biomass conversion process,生質轉化程序,,生物质转化过程,2017-06-03
2929827,biomass energy,生質能,,生物质能,2017-06-03
2929828,biomass fuel,生質燃料,,生物质燃料,2017-06-03
2929829,biomass gasification,生質氣化,,生物质气化,2017-06-03
2929830,biomass pyrolysis,生質熱裂解,,生物质热解,2017-06-03
2929831,biomaterial,生物材料,,生物材料,2017-06-03
2929832,biomedical device,生醫裝置,,生物医药器件,2017-06-03
2929833,biomedical engineering,生醫工程,,生物医学工程,2017-06-03
2929834,biomedical polymer,生醫聚合物,,医用高分子,2017-06-03
2929835,biomedical technology,生醫技術,,生物医学技术,2017-06-03
2929836,biomedicine,生物醫學,,生物医学,2017-06-03
2929837,bio-osmosis,生物滲透,,生物渗透,2017-06-03
2929838,biopolymer,生物聚合物,,生物聚合物,2017-06-03
2929839,bioprocess,生物程序,,生物过程,2017-06-03
2929840,bioreactor,生物反應器,,生物反应器,2017-06-03
2929841,biosensor,生物感測器,,生物传感器,2017-06-03
2929842,bioseparation,生物分離,,生物分离,2017-06-03
2929843,biospecific binding,生物專一性連結,,生物特异性连结,2017-06-03
2929844,biosynthesis,生物合成,,生物合成,2017-06-03
2929845,biosynthetic reaction,生物合成反應,,生物合成反应,2017-06-03
2929846,Biot number,畢奧數,,毕奥数,2017-06-03
2929847,biota,生物相,,生物群,2017-06-03
2929848,biotechnology,生物技術,,生物技术,2017-06-03
2929849,biotoxicity,生物毒性,,生物毒性,2017-06-03
2929850,biotoxicity test,生物毒性試驗,,生物毒性试验,2017-06-03
2929851,biotransformation,生物轉化,,生物转化,2017-06-03
2929852,bipartite graph,偶圖,,偶图,2017-06-03
2929853,bipolar electrode,雙極性電極,,双极性电极,2017-06-03
2929854,bipolar moment,雙極矩,,双极矩,2017-06-03
2929855,birefraction,雙折射,,双折射,2017-06-03
2929856,birefringent fluid,雙折射流體,,双折射流体,2017-06-03
2929857,birotation,雙旋光[作用],,双旋光,2017-06-03
2929858,birth rate,生成[速]率,,生成速率,2017-06-03
2929859,bistable device,雙穩定裝置,,双稳定装置,2017-06-03
2929860,bituminous coal,煙煤,,烟煤,2017-06-03
2929861,biuret,縮二脲,,缩二脲,2017-06-03
2929862,black ash,黑灰,,黑灰,2017-06-03
2929863,black body,黑體,,黑体,2017-06-03
2929864,black body coefficient,黑體係數,,黑体系数,2017-06-03
2929865,black body radiation,黑體輻射,,黑体辐射,2017-06-03
2929866,black box,黑箱,,黑箱,2017-06-03
2929867,black box method,黑箱法,,黑箱法,2017-06-03
2929868,black liquor,黑液,,黑液,2017-06-03
2929869,black water,濁水；污水,,浊水,2017-06-03
2929870,black-box model,黑箱模型,,黑箱模型,2017-06-03
2929871,blade,葉片,,叶片,2017-06-03
2929872,blade agitator,葉片攪拌器,,板片搅拌器,2017-06-03
2929873,bladed rotor,葉片轉子,,叶片转子,2017-06-03
2929874,blast,鼓風；爆炸,,鼓风,2017-06-03
2929875,blast blower,鼓風機,,鼓风机,2017-06-03
2929876,blast burner,噴燈,,喷灯,2017-06-03
2929877,blast furnace,高爐；鼓風爐,,高炉，鼓风炉,2017-06-03
2929878,blast furnace coke,高爐焦,,高炉焦,2017-06-03
2929879,blast furnace gas,高爐氣；鼓風爐氣,,高炉煤气,2017-06-03
2929880,blast furnace slag,高爐渣；鼓風爐渣,,高炉渣,2017-06-03
2929881,blasticidin-S,殺稻瘟菌素-S,,杀稻瘟菌素S,2017-06-03
2929882,blasting compound,爆炸化合物,,爆炸化合物,2017-06-03
2929883,bleach powder,漂白粉,,漂白粉,2017-06-03
2929884,bleaching,漂白,,漂白,2017-06-03
2929885,bleaching action,漂白作用,,漂白作用,2017-06-03
