ID,英文名稱,中文名稱,圖片,備註,更新日期
3367560,primary socialization,初級社會化,,,2018-03-21
3367561,primitive accumulation,原始積累,,,2018-03-21
3367562,primitive communism,原始共產主義,,,2018-03-21
3367563,primitive community,原始社區；原始共同體,,,2018-03-21
3367564,primitive mentality,原始心態,,,2018-03-21
3367565,primitive religion,原始宗教,,,2018-03-21
3367566,primitive society,原始社會,,,2018-03-21
3367567,primogeniture,長子繼承；長子繼承權；長子繼承制,,,2018-03-21
3367568,primordialism,根基論；原生論,,,2018-03-21
3367569,principal component analysis,主成分分析,,,2018-03-21
3367570,principal factor analysis,主因素分析,,,2018-03-21
3367571,principle of least interest,最少利益原則,,,2018-03-21
3367572,principle of parsimony,精簡原則；簡約原則,,,2018-03-21
3367573,print capitalism,印刷資本主義,,,2018-03-21
3367574,print culture,印刷文化,,,2018-03-21
3367575,prisoner's dilemma,囚犯兩難,,,2018-03-21
3367576,privacy,隱私,,,2018-03-21
3367577,private ownership,私有制,,,2018-03-21
3367578,private property,私有財產,,,2018-03-21
3367579,privatization,私有化；民營化,,,2018-03-21
3367580,pro-choice,支持人工流產,,,2018-03-21
3367581,pro-life,反對人工流產,,,2018-03-21
3367582,probability density,機率密度,,,2018-03-21
3367583,probability distribution,機率分配；機率分布,,,2018-03-21
3367584,probability sampling,機率抽樣,,,2018-03-21
3367585,probational system,觀護制度,,,2018-03-21
3367586,probit regression,累積常態分配迴歸,,,2018-03-21
3367587,problematic,問題意識,,,2018-03-21
3367588,process sociology,過程社會學；歷程社會學,,,2018-03-21
3367589,production force,生產力,,,2018-03-21
3367590,productive forces,生產力,,,2018-03-21
3367591,profane culture,世俗文化,,,2018-03-21
3367592,profession,專業；職業,,,2018-03-21
3367593,professional class,專業階級,,,2018-03-21
3367594,professional ethics,專業倫理,,,2018-03-21
3367595,professional ethnics,專業倫理；類比,,,2018-03-21
3367596,professionalization,專業化,,,2018-03-21
3367597,profit system,利潤制,,,2018-03-21
3367598,profit-sharing system,分紅制,,,2018-03-21
3367599,programmed society,程式化社會,,,2018-03-21
3367600,progress,進步,,,2018-03-21
3367601,progressivism,進步主義,,,2018-03-21
3367602,project,計畫；投射 {現象學},,,2018-03-21
3367603,proletarian revolution,無產階級革命,,,2018-03-21
3367604,proletarianization,普羅化；無產階級化,,,2018-03-21
3367605,proletariat,無產階級；普羅大眾,,,2018-03-21
3367606,proliferation-of-center theory,中心蔓延理論,,,2018-03-21
3367607,prolonged adolescence,延長青少年期,,,2018-03-21
3367608,promiscuity,亂婚,,,2018-03-21
3367609,propaganda,宣傳,,,2018-03-21
3367610,property,財產,,,2018-03-21
3367611,property crime,財產犯罪,,,2018-03-21
3367612,propinquity,接近性,,,2018-03-21
3367613,proportionate sampling,比例抽樣,,,2018-03-21
3367614,proposition,命題,,,2018-03-21
3367615,prostitution,賣淫,,,2018-03-21
3367616,protest,抗爭,,,2018-03-21
3367617,Protestant ethic,基督新教倫理；新教倫理,,,2018-03-21
3367618,Protestant Ethic Thesis,新教倫理論旨；新教倫理命題,,,2018-03-21
3367619,provincialism,狹隘地方主義,,,2018-03-21
3367620,proximity,臨近性,,,2018-03-21
3367621,pseudo-event,偽事件,,,2018-03-21
3367622,pseudo-urbanization,假都市化,,,2018-03-21
3367623,psychoanalysis,精神分析；心理分析,,,2018-03-21
3367624,psychological distance,心理距離,,,2018-03-21
3367625,psychological reductionism,心理化約論,,,2018-03-21
3367626,psychopathic personality,精神病態人格,,,2018-03-21
3367627,puberty ceremony,青春期儀式,,,2018-03-21
3367628,public,公眾,,,2018-03-21
3367629,public enterprise,公有企業,,,2018-03-21
3367630,public goods,公共財,,,2018-03-21
3367631,public intellectual,公共知識分子,,,2018-03-21
3367632,public opinion,輿論；民意,,,2018-03-21
3367633,public opinion poll,民意調查,,,2018-03-21
3367634,public ownership,公有權；公有制,,,2018-03-21
3367635,public property,公有財產,,,2018-03-21
3367636,public sector,公部門；公共部門,,,2018-03-21
3367637,public sociology,公共社會學,,,2018-03-21
3367638,public sphere,公共領域,,,2018-03-21
3367639,public utilities,公用事業,,,2018-03-21
3367640,punishment,懲罰,,,2018-03-21
3367641,pure sociology,純粹社會學,,,2018-03-21
3367642,pure type,純粹類型,,,2018-03-21
3367643,purposive behavior,有目的行為,,,2018-03-21
3367644,purposive sampling,立意抽樣,,,2018-03-21
3367645,purposive-rational action,目的理性行動,,,2018-03-21
3367646,qualitative analysis,質化分析,,,2018-03-21
3367647,qualitative comparative analysis {=QCA},質性比較分析,,,2018-03-21
3367648,qualitative research,質化研究,,,2018-03-21
3367649,quantification,量化,,,2018-03-21
3367650,quantitative analysis,量化分析,,,2018-03-21
3367651,quantitative research,量化研究,,,2018-03-21
3367652,quartile,準實驗設計,,,2018-03-21
3367653,quasi-experimental design,準實驗設計,,,2018-03-21
3367654,quasi-religion,擬似宗教；準宗教,,,2018-03-21
3367655,queer theory,酷兒理論,,,2018-03-21
3367656,questionnaire,問卷,,,2018-03-21
3367657,questionnaire method,問卷方法,,,2018-03-21
3367658,questionnaire survey,問卷調查,,,2018-03-21
3367659,quota sample,配額樣本,,,2018-03-21
3367660,quota sampling,配額抽樣,,,2018-03-21
3367661,race,種族,,,2018-03-21
3367662,race attitude,種族態度,,,2018-03-21
3367663,race conflict,種族衝突,,,2018-03-21
3367664,race difference,種族差異,,,2018-03-21
3367665,race hygiene,種族衛生,,,2018-03-21
3367666,race prejudice,種族偏見,,,2018-03-21
3367667,race suicide,種族自殺,,,2018-03-21
3367668,racial de-segregation,種族反隔離,,,2018-03-21
3367669,racial determinism,種族決定論,,,2018-03-21
3367670,racial discrimination,種族歧視,,,2018-03-21
3367671,racial prejudice,種族偏見,,,2018-03-21
3367672,racial segregation,種族隔離,,,2018-03-21
3367673,racism,種族歧視；種族主義,,,2018-03-21
3367674,radical feminism,基進女性主義,,,2018-03-21
3367675,random assignment,隨機分派,,,2018-03-21
3367676,random check,隨機核對,,,2018-03-21
3367677,random effect,隨機效果,,,2018-03-21
3367678,random error,隨機誤差,,,2018-03-21
3367679,random sample,隨機樣本,,,2018-03-21
3367680,random sampling,隨機抽樣,,,2018-03-21
3367681,range,全距,,,2018-03-21
3367682,rapport,建立關係,,,2018-03-21
3367683,rating scale,評分量表,,,2018-03-21
3367684,rational action,理性行動,,,2018-03-21
3367685,rational choice theory,理性選擇理論,,,2018-03-21
3367686,rational consensus,理性共識,,,2018-03-21
3367687,rationalism,理性主義,,,2018-03-21
3367688,rationality,理性,,,2018-03-21
3367689,rationalization,合理化；理性化,,,2018-03-21
3367690,rationalized leisure,理性化休閒,,,2018-03-21
3367691,realism,實在論；寫實主義 {文學}；現實主義 {政治},,,2018-03-21
3367692,reality,現實；實在,,,2018-03-21
3367693,reality principle,現實原則 {Sigmund Freud},,,2018-03-21
3367694,reality TV,電視實境秀,,,2018-03-21
3367695,rebellion,反叛,,,2018-03-21
3367696,recidivism,再犯,,,2018-03-21
3367697,reciprocal relation,相互關係,,,2018-03-21
3367698,reciprocity,互惠,,,2018-03-21
3367699,recognition,承認；肯認；認知,,,2018-03-21
3367700,recognition politics,承認政治；肯認政治,,,2018-03-21
3367701,recreation,育樂；再創造,,,2018-03-21
3367702,recreation movement,正當育樂運動,,,2018-03-21
3367703,recuperation,主流收編,,,2018-03-21
3367704,redundancy,備援；冗員；冗碼；冗餘訊息,,,2018-03-21
3367705,reference group,參考團體,,,2018-03-21
3367706,Reference Scheme,參考圖式；參考架構,,,2018-03-21
3367707,refined culture,精緻文化,,,2018-03-21
3367708,reflective modernization,反身現代化；反思型現代化,,,2018-03-21
3367709,reflexive modernity,反身現代性；反思型現代性,,,2018-03-21
3367710,reflexive modernization,反身現代化；反思型現代化,,,2018-03-21
3367711,reflexivity,反身性；反思性；自反性,,,2018-03-21
3367712,reform,改良；改革,,,2018-03-21
3367713,Reformation,宗教改革,,,2018-03-21
3367714,reformatory,感化院,,,2018-03-21
3367715,reformism,改良主義；改革主義,,,2018-03-21
3367716,regime,政權,,,2018-03-21
3367717,region of acceptance,接受域,,,2018-03-21
3367718,region of rejection,拒斥域,,,2018-03-21
3367719,regionalism,區域主義,,,2018-03-21
3367720,regression,迴歸,,,2018-03-21
3367721,regression analysis,迴歸分析,,,2018-03-21
3367722,regression coefficient,迴歸係數,,,2018-03-21
3367723,regression model,迴歸模型,,,2018-03-21
3367724,regulation school,調節學派,,,2018-03-21
3367725,regulation theory,調節理論,,,2018-03-21
3367726,reification,具象化；實體化；物化,,,2018-03-21
3367727,rejection region,拒絕域,,,2018-03-21
3367728,relation of production,生產關係,,,2018-03-21
3367729,relational methodology,關係性的方法學,,,2018-03-21
3367730,relational methods,關係性的方法,,,2018-03-21
3367731,relational sociology,關係性社會學,,,2018-03-21
3367732,relations of production,生產關係,,,2018-03-21
3367733,relative autonomy,相對流動,,,2018-03-21
3367734,relative deprivation,相對剝奪；相對剝奪感,,,2018-03-21
3367735,relative mobility,相對流動,,,2018-03-21
3367736,relative poverty,相對貧窮,,,2018-03-21
3367737,relativism,相對論；相對主義,,,2018-03-21
3367738,reliability,信度,,,2018-03-21
3367739,reliance on available subjects,仰賴可得樣本法,,,2018-03-21
3367740,religion,宗教,,,2018-03-21
3367741,religiosity,宗教性,,,2018-03-21
3367742,religious revival,宗教復興,,,2018-03-21
3367743,remarriage,再婚,,,2018-03-21
3367744,rent,租金,,,2018-03-21
3367745,reorganization,改組；重組,,,2018-03-21
3367746,repeated measure,可複製性,,,2018-03-21
3367747,repertoire,戲碼；曲碼,,,2018-03-21
3367748,replacement level,替換水準,,,2018-03-21
3367749,representation,再現；代表；表徵,,,2018-03-21
3367750,repression,壓制 {政治}；壓抑 {心理},,,2018-03-21
3367751,repressive law,壓制型法律,,,2018-03-21
3367752,repressive state apparatus,壓制型國家機器；壓制性國家機器,,,2018-03-21
3367753,reproducibility,可複製性,,,2018-03-21
3367754,reproduction,再生產；繁殖,,,2018-03-21
3367755,republic,共和；共和體制,,,2018-03-21
3367756,research design,研究設計,,,2018-03-21
3367757,research ethics,研究倫理,,,2018-03-21
3367758,research hypothesis,研究假設,,,2018-03-21
3367759,residential segregation,資源分配,,,2018-03-21
3367760,residual,殘差值,,,2018-03-21
3367761,residue,殘基,,,2018-03-21
3367762,resocialization,再社會化,,,2018-03-21
3367763,resource allocation,資源分配,,,2018-03-21
3367764,resource mobilization,資源動員,,,2018-03-21
3367765,resource mobilization theory,資源動員論,,,2018-03-21
3367766,restitutive law,恢復型法律,,,2018-03-21
3367767,restitutive sanction,恢復型制裁,,,2018-03-21
3367768,restorative justice,恢復型正義,,,2018-03-21
3367769,restricted code,受限符碼,,,2018-03-21
3367770,retreatism,退縮主義,,,2018-03-21
3367771,reverse discrimination,逆向歧視,,,2018-03-21
3367772,revisionism,修正主義,,,2018-03-21
3367773,revitalization movement,復興運動,,,2018-03-21
3367774,revolt,叛亂,,,2018-03-21
3367775,revolution,革命,,,2018-03-21
3367776,revolutionary movement,革命運動,,,2018-03-21
3367777,reward system,獎賞制度,,,2018-03-21
3367778,riot,暴動,,,2018-03-21
3367779,risk,風險,,,2018-03-21
3367780,risk society,風險社會,,,2018-03-21
3367781,rite of passage,通過儀式,,,2018-03-21
3367782,ritual,禮儀；儀式,,,2018-03-21
3367783,ritualism,儀式主義,,,2018-03-21
3367784,rivalry,頡頏,,,2018-03-21
3367785,role,角色,,,2018-03-21
3367786,role conflict,角色衝突,,,2018-03-21
3367787,role differentiation,角色分化,,,2018-03-21
3367788,role distance,角色距離,,,2018-03-21
3367789,role expectation,角色期待,,,2018-03-21
3367790,role playing,角色扮演,,,2018-03-21
3367791,role set,角色組,,,2018-03-21
3367792,role strain,角色緊張,,,2018-03-21
3367793,role theory,角色理論,,,2018-03-21
3367794,role-playing,角色扮演,,,2018-03-21
3367795,romantic conservatism,浪漫保守主義,,,2018-03-21
3367796,romantic love,浪漫愛,,,2018-03-21
3367797,romanticism,浪漫主義,,,2018-03-21
3367798,rounding error,進位誤差,,,2018-03-21
3367799,routine,例行事務；常規,,,2018-03-21
3367800,routinization,例行化；常規化,,,2018-03-21
3367801,routinization of charisma,卡理斯瑪的例行化；卡理斯瑪的常規化,,,2018-03-21
3367802,ruling class,統治階級,,,2018-03-21
3367803,rumor,謠言,,,2018-03-21
3367804,rural community,鄉村社區；農村社區；田園社區,,,2018-03-21
3367805,rural sociology,鄉村社會學,,,2018-03-21
3367806,rural urbanization,鄉村都市化,,,2018-03-21
3367807,rural-urban continuum,城鄉連續體,,,2018-03-21
3367808,rural-urban dichotomy,城鄉遷移,,,2018-03-21
3367809,rural-urban interdependence,城鄉匯流,,,2018-03-21
3367810,rural-urban migration,城鄉遷移,,,2018-03-21
3367811,rurbanization,城鄉匯流,,,2018-03-21
3367812,sabotage,破壞機械；破壞,,,2018-03-21
3367813,sadism,虐待癖；虐待狂；愉虐,,,2018-03-21
3367814,sadomasochism,施虐受虐癖,,,2018-03-21
3367815,salad bowl,沙拉碗；族群混處,,,2018-03-21
3367816,sample,樣本,,,2018-03-21
3367817,sample estimate,樣本估計量,,,2018-03-21
3367818,sample estimator,樣本估計式,,,2018-03-21
3367819,sample statistics,樣本統計量,,,2018-03-21
3367820,sample variance,樣本變異數,,,2018-03-21
3367821,sampling,抽樣,,,2018-03-21
3367822,sampling bias,抽樣偏差；抽樣偏誤,,,2018-03-21
3367823,sampling by convenience,便利抽樣,,,2018-03-21
3367824,sampling distribution,抽樣誤差,,,2018-03-21
3367825,sampling error,抽樣誤差,,,2018-03-21
3367826,sanction,制裁；獎懲；裁定,,,2018-03-21
3367827,saturation point,飽和點,,,2018-03-21
3367828,savagery,蒙昧,,,2018-03-21
3367829,scandal,醜聞,,,2018-03-21
3367830,scapegoat,代罪羔羊；替罪羔羊,,,2018-03-21
3367831,scarcity,稀少；匱乏,,,2018-03-21
3367832,scepticism,懷疑主義,,,2018-03-21
3367833,Science and Technology Studies,科技研究,,,2018-03-21
3367834,scientific community,科學社群；科學界,,,2018-03-21
3367835,scientific knowledge,科學知識,,,2018-03-21
3367836,scientific management,科學管理,,,2018-03-21
3367837,scientific method,科學方法,,,2018-03-21
3367838,scientific objects,科技物,,,2018-03-21
3367839,scientific revolution,科學革命,,,2018-03-21
3367840,scientific socialism,科學的社會主義,,,2018-03-21
3367841,scientism,科學主義；科學萬能主義,,,2018-03-21
3367842,sd,標準差,,,2018-03-21
3367843,se,標準差,,,2018-03-21
3367844,second demographic transition,第二次人口轉型,,,2018-03-21
3367845,second international,第二國際,,,2018-03-21
3367846,secondary contact,次級接觸；間接接觸,,,2018-03-21
3367847,secondary data,二手資料；次級資料,,,2018-03-21
3367848,secondary data analysis,次級資料分析,,,2018-03-21
3367849,secondary deviance,扇狀模型,,,2018-03-21
3367850,secondary group,次級團體,,,2018-03-21
3367851,secondary industry,世俗宗教,,,2018-03-21
3367852,secondary labor market,次級勞動市場,,,2018-03-21
3367853,secondary poverty,次級貧窮,,,2018-03-21
3367854,secondary relationship,次級關係,,,2018-03-21
3367855,secondary socialization,次級社會化,,,2018-03-21
3367856,secret association,秘密結社,,,2018-03-21
3367857,secret society,秘密社會；秘密會社,,,2018-03-21
3367858,sect,教派,,,2018-03-21
3367859,sectarianism,教派主義,,,2018-03-21
3367860,sector model,扇狀模型,,,2018-03-21
3367861,sector model of city,都市扇形模型,,,2018-03-21
3367862,secular religion,世俗宗教,,,2018-03-21
3367863,secular society,世俗社會,,,2018-03-21
3367864,secularization,世俗化,,,2018-03-21
3367865,segmental society,環節社會,,,2018-03-21
3367866,segmentary differentiation,分支分化,,,2018-03-21
3367867,segregated conjugal roles,區隔的配偶角色,,,2018-03-21
3367868,segregation,隔離,,,2018-03-21
3367869,selection bias,選擇偏誤,,,2018-03-21
3367870,selectivity,選擇性,,,2018-03-21
3367871,self concept,自我概念,,,2018-03-21
3367872,self control,自制,,,2018-03-21
3367873,self disclosure,自我揭露,,,2018-03-21
3367874,self esteem,自尊,,,2018-03-21
3367875,self estrangement,自我疏離；自我異化,,,2018-03-21
3367876,self fulfilling prophecy,自我應驗的預言；自我實現的預言,,,2018-03-21
3367877,self image,自我形象,,,2018-03-21
3367878,self labelling,自我貼標籤,,,2018-03-21
3367879,self perception,自我知覺,,,2018-03-21
3367880,self preservation,自我保存,,,2018-03-21
3367881,self reference,自我參照；自我指涉,,,2018-03-21
3367882,self-attribution,自我歸因,,,2018-03-21
3367883,self-consciousness,自我意識,,,2018-03-21
3367884,self-determination,自決,,,2018-03-21
3367885,self-efficacy,自我效能,,,2018-03-21
3367886,self-employed,自雇者,,,2018-03-21
3367887,self-employment,自營作業；自我雇用,,,2018-03-21
3367888,self-esteem,自尊,,,2018-03-21
3367889,self-estrangement,自我疏離；自我異化,,,2018-03-21
3367890,self-fulfilling prophecy,自我應驗的預言；自我實現的預言,,,2018-03-21
3367891,self-fulfillment,自我實現,,,2018-03-21
3367892,self-identity,自我認同,,,2018-03-21
3367893,self-image,自我形象,,,2018-03-21
3367894,self-interest,自利,,,2018-03-21
3367895,self-observation,自我觀察,,,2018-03-21
3367896,self-perpetuation,自我延續,,,2018-03-21
3367897,self-preservation,自我保存,,,2018-03-21
3367898,self-realization,自我實現,,,2018-03-21
3367899,self-serving bias,自利偏誤,,,2018-03-21
3367900,self-surveillance,自我監控,,,2018-03-21
3367901,self-weighting,自我加權,,,2018-03-21
3367902,sem,結構方程式模型,,,2018-03-21
3367903,semantics,語意學；語意,,,2018-03-21
3367904,semi-leisure,半休閒,,,2018-03-21
3367905,semi-periphery,半邊陲,,,2018-03-21
3367906,semi-skilled worker,半技術工人,,,2018-03-21
3367907,semi-structured interview,半結構式訪談；半結構訪問,,,2018-03-21
3367908,semi-unemployment,半失業,,,2018-03-21
3367909,semiology,符號學,,,2018-03-21
3367910,semiotics,符號學,,,2018-03-21
3367911,semiskilled labor,半技術勞動,,,2018-03-21
3367912,sensate culture,偏於感覺的文化,,,2018-03-21
3367913,sensation,感覺,,,2018-03-21
3367914,sense,感官；感覺,,,2018-03-21
3367915,sense making theory,意義建構理論,,,2018-03-21
3367916,sense of belonging,歸屬感,,,2018-03-21
3367917,sensibility,感知能力；感性能力,,,2018-03-21
3367918,sensitivity,敏感度,,,2018-03-21
3367919,sensitivity training,敏感度訓練,,,2018-03-21
3367920,sensitizing concept,敏感概念,,,2018-03-21
3367921,sentiment,情操,,,2018-03-21
3367922,separation,分居,,,2018-03-21
3367923,separation of ownership and control,經營權與所有權分離,,,2018-03-21
3367924,separation of powers,分權；權力分立,,,2018-03-21
3367925,separatist movement,性別角色,,,2018-03-21
3367926,sequence,順序；次序,,,2018-03-21
3367927,sequential analysis,序列分析,,,2018-03-21
3367928,sequential sampling,性別結婚率,,,2018-03-21
3367929,serf,農奴,,,2018-03-21
3367930,serfdom,農奴制,,,2018-03-21
3367931,serial correlation,雌雄異形,,,2018-03-21
3367932,serial monogamy,性革命,,,2018-03-21
3367933,serious leisure,認真休閒；嚴肅休閒,,,2018-03-21
3367934,service class,服務階級,,,2018-03-21
3367935,service industry,性別角色,,,2018-03-21
3367936,set theory,性別結婚率,,,2018-03-21
3367937,settled population,常住人口,,,2018-03-21
3367938,Settlement Movement,睦鄰運動,,,2018-03-21
3367939,sex,雌雄異形,,,2018-03-21
3367940,sex identity,性認同；性身分,,,2018-03-21
3367941,sex preference,性偏好,,,2018-03-21
3367942,sex ratio,性別比,,,2018-03-21
3367943,sex ratio at birth,出生性別比,,,2018-03-21
3367944,sex role,性別角色,,,2018-03-21
3367945,sex tourism,性觀光；性旅遊,,,2018-03-21
3367946,sex worker,性工作者,,,2018-03-21
3367947,sex-specific marriage rate,性別結婚率,,,2018-03-21
3367948,sexism,性別歧視,,,2018-03-21
3367949,sexual citizenship,性公民權,,,2018-03-21
3367950,sexual dimorphism,雌雄異形,,,2018-03-21
3367951,sexual discrimination,性歧視；性別歧視,,,2018-03-21
3367952,sexual division of labor,性別分工,,,2018-03-21
3367953,sexual harrassment,性騷擾,,,2018-03-21
3367954,sexual identity,性認同；性身份,,,2018-03-21
3367955,sexual narrative,性敘事,,,2018-03-21
3367956,sexual orientation,性取向,,,2018-03-21
3367957,sexual politics,性政治,,,2018-03-21
3367958,sexual revolution,性革命,,,2018-03-21
3367959,sexual script,性腳本,,,2018-03-21
3367960,sexuality,性；性別；性取向,,,2018-03-21
3367961,Shaman,薩滿；巫師,,,2018-03-21
3367962,Shamanism,薩滿教,,,2018-03-21
3367963,shame,羞恥；恥感,,,2018-03-21
3367964,shame culture,恥感文化,,,2018-03-21
3367965,Shintoism,神道教,,,2018-03-21
3367966,sick role,病人角色；生病角色,,,2018-03-21
3367967,sign,記號；符號,,,2018-03-21
3367968,significance level,顯著水準,,,2018-03-21
3367969,significance test,顯著性檢定,,,2018-03-21
3367970,significant difference,顯著差異,,,2018-03-21
3367971,significant gesture,有意義的姿勢,,,2018-03-21
3367972,significant other,重要他人；重要他者,,,2018-03-21
3367973,significant symbol,有意義的符號,,,2018-03-21
3367974,signification,表意；意義,,,2018-03-21
3367975,signified,所指；意指,,,2018-03-21
3367976,signifier,能指；意符,,,2018-03-21
3367977,Sikhism,錫克教,,,2018-03-21
3367978,silent majority,沉默的多數,,,2018-03-21
3367979,simple commodity production,簡單商品生產,,,2018-03-21
3367980,simple determination,單元決定,,,2018-03-21
3367981,simple random sampling,簡單隨機抽樣,,,2018-03-21
3367982,simulacra,擬仿物,,,2018-03-21
3367983,simulation,模擬；擬態,,,2018-03-21
3367984,single parenthood,單親家庭,,,2018-03-21
3367985,single-parent family,單親家庭,,,2018-03-21
3367986,sit-in,靜坐抗議,,,2018-03-21
3367987,situated knowledge,處境知識；情境知識,,,2018-03-21
3367988,situatedness,情境性；處境性,,,2018-03-21
3367989,situational analysis,情境分析,,,2018-03-21
3367990,situational identity,情境式認同；情境式身份,,,2018-03-21
3367991,skewed distribution,偏態分布,,,2018-03-21
3367992,skilled labor,技術勞動,,,2018-03-21
3367993,skilled worker,技術工人；熟練工,,,2018-03-21
3367994,slack,冗餘,,,2018-03-21
3367995,slave emancipation,奴隸解放,,,2018-03-21
3367996,slavery,奴隸制,,,2018-03-21
3367997,slavery system,奴隸制,,,2018-03-21
3367998,slum,貧民窟,,,2018-03-21
3367999,small group,小團體,,,2018-03-21
3368000,snowball sampling,滾雪球抽樣,,,2018-03-21
3368001,sociability,社會性；社交性,,,2018-03-21
3368002,social acceptance,社會接受,,,2018-03-21
3368003,social action,社會行動,,,2018-03-21
3368004,social action theory,社會行動理論,,,2018-03-21
3368005,social adaptation,社會適應,,,2018-03-21
3368006,social anthropology,社會人類學,,,2018-03-21
3368007,social approval,社會贊同；社會認可,,,2018-03-21
3368008,social base map,社會基圖,,,2018-03-21
3368009,social behavior,社會行為,,,2018-03-21
3368010,social behaviorism,社會行為論,,,2018-03-21
3368011,social bond,社會聯繫；社會紐帶,,,2018-03-21
3368012,social capital,社會資本,,,2018-03-21
3368013,social change,社會變遷,,,2018-03-21
3368014,social circle,社會圈,,,2018-03-21
3368015,social citizenship,社會公民權,,,2018-03-21
3368016,social class,社會階級,,,2018-03-21
3368017,social cleavage,社會分歧；社會分裂,,,2018-03-21
3368018,social closure,社會封閉,,,2018-03-21
3368019,social cognition,社會認知,,,2018-03-21
3368020,social cohesion,社會凝聚,,,2018-03-21
3368021,social conditioning,社會制約,,,2018-03-21
3368022,social constitution,社會構成,,,2018-03-21
3368023,social constraint,社會強制,,,2018-03-21
3368024,social construction,社會建構,,,2018-03-21
3368025,social constructionism,社會建構主義；社會建構論,,,2018-03-21
3368026,social constructivism,社會建構主義,,,2018-03-21
3368027,social consumption,社會消費,,,2018-03-21
3368028,social contagion,社會傳染,,,2018-03-21
3368029,social contract,社會契約,,,2018-03-21
3368030,social contract theory,社會契約論,,,2018-03-21
3368031,social control,社會控制,,,2018-03-21
3368032,social darwinism,社會達爾文主義,,,2018-03-21
3368033,social degeneration,社會退化,,,2018-03-21
3368034,social democracy,社會民主；社會民主主義；社會民主體制,,,2018-03-21
3368035,social demography,社會人口學,,,2018-03-21
3368036,social density,社會密度,,,2018-03-21
3368037,social development,社會發展,,,2018-03-21
3368038,social differentiation,社會分化,,,2018-03-21
3368039,social disease,社會病；社交病；性病,,,2018-03-21
3368040,social disintegration,社會解體,,,2018-03-21
3368041,social disorganization,社會解組,,,2018-03-21
3368042,social distance,社會距離,,,2018-03-21
3368043,social distance scale,社會距離量表,,,2018-03-21
3368044,social division of labor,社會分工,,,2018-03-21
3368045,social dynamics,社會動學,,,2018-03-21
3368046,social ecology,社會流行病學,,,2018-03-21
3368047,social engineering,社會工程,,,2018-03-21
3368048,social epidemiology,社會流行病學,,,2018-03-21
3368049,social epistemology,社會認識論,,,2018-03-21
3368050,social equilibrium,社會均衡,,,2018-03-21
3368051,social evolution,社會演化；社會進化,,,2018-03-21
3368052,social evolutionism,社會演化主義,,,2018-03-21
3368053,social exchange,社會交換,,,2018-03-21
3368054,social exchange theory,社會交換理論,,,2018-03-21
3368055,social exclusion,社會排除,,,2018-03-21
3368056,social existence,社會存在,,,2018-03-21
3368057,social fact,社會事實,,,2018-03-21
3368058,social force,社會力,,,2018-03-21
3368059,social formation,社會形構,,,2018-03-21
3368060,social geometry,社會幾何學,,,2018-03-21
3368061,social gerontology,社會指標,,,2018-03-21
3368062,social group,社會團體；社會群體,,,2018-03-21
3368063,social identity,社會認同；社會身分,,,2018-03-21
3368064,social identity theory,社會認同理論,,,2018-03-21
3368065,social immobility,社會不流動,,,2018-03-21
3368066,social inclusion,社會包容；社會納入,,,2018-03-21
3368067,social increase rate,社會增加率,,,2018-03-21
3368068,social indicator,社會指標,,,2018-03-21
3368069,social indicators movement,社會指標運動,,,2018-03-21
3368070,social inequality,社會不平等,,,2018-03-21
3368071,social instinct,社會本能,,,2018-03-21
3368072,social institution,社會制度,,,2018-03-21
3368073,social insurance,社會保險,,,2018-03-21
3368074,social integration,社會整合,,,2018-03-21
3368075,social interaction,社會互動,,,2018-03-21
3368076,social justice,社會正義,,,2018-03-21
3368077,social law,社會法則,,,2018-03-21
3368078,social learning theory,社會物理學,,,2018-03-21
3368079,social mechanism,社會機制,,,2018-03-21
3368080,social milieu,社會環境；社會氛圍,,,2018-03-21
3368081,social mobility,社會流動,,,2018-03-21
3368082,social morphology,社會形態學,,,2018-03-21
3368083,social movement,社會運動,,,2018-03-21
3368084,social network,社會政策,,,2018-03-21
3368085,social network analysis,社會網絡分析,,,2018-03-21
3368086,social network sites {=SNSs},社群網站,,,2018-03-21
3368087,social norm,社會規範,,,2018-03-21
3368088,social order,社會秩序,,,2018-03-21
3368089,social organism,社會有機體,,,2018-03-21
3368090,social organization,社會組織,,,2018-03-21
3368091,social origin,社會起源,,,2018-03-21
3368092,social participation,社會參與,,,2018-03-21
3368093,social pathology,社會病理學；社會病態,,,2018-03-21
3368094,social pattern,社會模式,,,2018-03-21
3368095,social perception,社會知覺,,,2018-03-21
3368096,social phenomenology,社會現象學,,,2018-03-21
3368097,social phenomenon,社會現象,,,2018-03-21
3368098,social philosophy,社會哲學,,,2018-03-21
3368099,social physics,社會物理學,,,2018-03-21
3368100,social physiology,社會生理學,,,2018-03-21
3368101,social planning,社會計畫,,,2018-03-21
3368102,social policy,社會政策,,,2018-03-21
3368103,social problem,社會問題,,,2018-03-21
3368104,social process,社會歷程；社會過程,,,2018-03-21
3368105,social production,社會生產,,,2018-03-21
3368106,social progress,社會進步,,,2018-03-21
3368107,social psychiatry,社會安全法案,,,2018-03-21
3368108,social psychology,社會心理學,,,2018-03-21
3368109,social reaction theory,社會反應理論,,,2018-03-21
3368110,social reality,社會實體；社會實在,,,2018-03-21
3368111,social reform,社會改革,,,2018-03-21
3368112,social regulation,社會管制,,,2018-03-21
3368113,social relation,社會關係,,,2018-03-21
